"strains","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"101S",85,0.00180323790590904,33.9060392457787,6.98794006753546,0.176603938434978,"rls/101S.csv",32.3411764705882,6.91367337613086,0.213773094569343,0.146113614618708,0.000815515224022832,-287.8,580,5.36144756806083,34.9521100269459,-283.8,572,597.982041663289,"Weib"
"M1-2",54,0.00370148521317645,47.0042359439264,8.01759840257895,0.149297148685718,"rls/M1-2.csv",25.4814814814815,9.23026347411261,0.362234177036396,0.105993168967686,0.00480142925238339,-196.5,397,3.1014254700698,28.4853930212626,-195.9,396,397.878979011616,"bin<2"
"M13",70,0.00437981173374923,36.7601063037532,6.03709968982795,0.137026254717704,"rls/M13.csv",28.1714285714286,8.71109808311585,0.30921747759539,0.135991717323002,0.00175810170621578,-245.9,496,3.50897894942366,30.8380467133382,-256.4,517,512.900176103015,"Gomp"
"M14",60,0.00379195304005306,68.1996652218959,7.50339916330782,0.0953582270843739,"rls/M14.csv",34.05,14.203634053966,0.417140500850691,0.0732205163062358,0.0040536163236412,-240.9,486,2.69987437600177,38.3817723953342,-242.8,490,489.293493238668,"bin<2"
"M2-8",105,0.00306412406403201,41.1543300657388,8.06893659097333,0.171766532942745,"rls/M2-8.csv",24.9809523809524,7.77444154855777,0.311214777963617,0.120431047002007,0.0039585660548998,-370,744,3.53442185067745,27.7154806941131,-364.2,732,741.423642461178,"Weib"
"M22",60,0.00220785237751108,43.2807416660914,7.00045223872202,0.138640235997229,"rls/M22.csv",34.1333333333333,10.660344171419,0.312314770647041,0.115156676275603,0.0013141720928816,-222.2,448,3.83080268361809,37.7800445895407,-226,456,457.76273737934,"bin<2"
"M32",60,0.00196286920610219,32.5385258075768,7.16167044923517,0.189365384457595,"rls/M32.csv",29.1166666666667,6.74748331405468,0.231739552858203,0.152475694119498,0.00109853385487609,-202.5,409,4.82627405903506,31.7350710047358,-199.7,403,417.361916192687,"Weib"
"M34",58,0.00294816343141912,37.8591980508303,7.48773410669544,0.171364805403033,"rls/M34.csv",25.6724137931034,9.30079779833001,0.36228762411225,0.131443583827775,0.00267917658305643,-205.8,416,3.11257565236059,28.5133977263981,-213.1,430,421.827085994956,"Gomp"
"M5",166,0.00288387404773435,70.7497976869207,7.83097694331187,0.0965511869523649,"rls/M5.csv",37.9698795180723,12.53137865099,0.330034722523296,0.0704243478643061,0.00338630889668333,-666.3,1337,3.32129090101785,42.3380657829991,-653.6,1311,1331.03896530781,"Weib"
"M8",60,0.0018291271757216,29.8969942150535,6.02147608229419,0.1679592284821,"rls/M8.csv",34.55,6.98284823632344,0.202108487303139,0.167202363391961,0.000300561015549674,-200,404,5.97984655486558,37.2887647060759,-199.6,403,431.946762856557,"Weib"
"RM112N",59,0.00242807849250304,49.7505968163049,6.02284646704634,0.100960526877543,"rls/RM112N.csv",42.6779661016949,12.0651116832736,0.282701187177579,0.1004951024168,0.000796959975344681,-226.9,458,4.2847925414499,47.0260411101791,-228.8,462,474.631461965697,"Gomp"
"S288c",41,0.00406123110983593,54.6652195557692,7.94274158309085,0.127004732433351,"rls/S288c.csv",27.609756097561,10.1952882469808,0.369263973609728,0.0912297584867808,0.00511958600931817,-154,312,3.02631620729995,30.9382684874487,-152.4,309,312.804452252728,"bin<2"
"SGU57",58,0.00852959935436659,58.5777113152079,7.70465107635267,0.114457375097412,"rls/SGU57.csv",21.8965517241379,9.8438504361636,0.44956167346259,0.0851817479279224,0.0104445241521604,-214.4,433,2.41932582986169,24.7280825125596,-212.9,430,433.907956578212,"bin<2"
"YPS128",69,0.00381445588097707,46.8063698728587,6.03117426119527,0.107489093361899,"rls/YPS128.csv",34.5797101449275,10.373050202471,0.299975047766345,0.10681332074901,0.00160739898840752,-258,520,3.88671974177131,38.3113782040723,-257.7,519,534.734162636175,"Weib"
"YPS163",130,0.00260961712576871,35.7578942531048,6.0270112427829,0.140584655438607,"rls/YPS163.csv",34.0769230769231,8.77594967993405,0.257533512052241,0.139779644990367,0.000681824319011639,-458.6,921,4.77058872615278,37.339720888562,-462,928,962.803130852932,"Gomp"
