"strains","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"101S",85,0.00196606449573779,37.9318927476661,7.31039105193954,0.166361090755953,"rls/101S.csv",31.6,7.6566186743111,0.242298059313643,0.130725290138431,0.00132008126615229,-297.4,599,4.67467262624317,34.5024016957641,-293,590,607.201952078104,"Weib"
"M1-2",54,0.00449695775411952,37.4085054792883,6.0377701832037,0.134669111172937,"rls/M1-2.csv",28.2777777777778,8.51062968352301,0.300965293326943,0.133640793495211,0.00183040350943815,-190.3,385,3.91913492333775,31.3002331311887,-190.9,386,397.168491501355,"Gomp"
"M13",70,0.00586371512310448,41.3432948934555,6.04184220291338,0.121950662517503,"rls/M13.csv",26.9,9.41652879211621,0.350056832420677,0.120922869446849,0.0028836046558609,-251.7,507,3.07090481521491,29.6989020357407,-260.9,526,520.558812465748,"Gomp"
"M14",60,0.00349140793573205,66.3158060690368,7.55228791502819,0.0988043168503004,"rls/M14.csv",34.45,13.6474061607052,0.396151122226566,0.0752918149878201,0.00373909643545438,-239.7,483,2.8551351198335,38.7747246450237,-240.3,485,486.320461745541,"bin<2"
"M2-8",105,0.0027251351927531,37.7739492884882,7.89008134696742,0.182402991393522,"rls/M2-8.csv",25.0285714285714,7.88432859301522,0.315013128716362,0.130961118949779,0.00315451721915277,-365.5,735,3.62717972871401,27.7392667805171,-365.1,734,736.471924900755,"bin<2"
"M22",60,0.00214736966154315,40.6335311184353,7.09811463633447,0.150075921744536,"rls/M22.csv",32.7666666666667,9.27428861846185,0.283040344408805,0.12254409117939,0.00131131514140117,-217.3,439,4.17797975398139,36.1840860537959,-217,438,446.377707565899,"Weib"
"M32",60,0.00477065950479361,36.4370248596904,6.04032199740896,0.138329680230972,"rls/M32.csv",27.8166666666667,6.50812182718748,0.233964835009736,0.13719826356631,0.00193890013657452,-205.8,416,4.4274229489396,30.4312466549451,-199.3,403,428.643500777136,"Weib"
"M34",58,0.00321400351303539,31.1519586082734,6.03124988471008,0.16150669522827,"rls/M34.csv",27.9655172413793,9.0533807143711,0.323733712351125,0.160468252063561,0.000983150509115149,-199.4,403,3.74885608251021,30.7837456709285,-210.8,426,422.317508338359,"Gomp"
"M5",166,0.00396263985063441,81.0775988506538,7.91766793479598,0.0853215688779638,"rls/M5.csv",35.8795180722892,13.3019912752772,0.370740522447282,0.0615421497421979,0.00510926550054461,-675.4,1355,2.93323539783348,40.2188052670102,-663,1330,1347.68805127651,"Weib"
"M8",60,0.00261021462224773,33.6471322110434,6.02767225310324,0.149423499796904,"rls/M8.csv",33.35,6.79437703708249,0.20372944638928,0.148571406314757,0.00064441217737245,-203.5,411,5.47996654213798,36.0548707125876,-200,404,434.008831098473,"Weib"
"RM112N",59,0.00197502352176099,45.9311828078382,6.02008706168588,0.109295836832428,"rls/RM112N.csv",43.8135593220339,10.6568329646728,0.243231390683055,0.108850574796918,0.000542231331093622,-221.3,447,4.91157878547288,47.7764936907953,-221.8,448,466.942077485326,"Gomp"
"S288c",41,0.00736197695367674,65.8010563373329,7.70456684605559,0.101891477420731,"rls/S288c.csv",24.9024390243902,11.2867286625682,0.45323787969177,0.0758639442579788,0.00900936030875594,-156.6,317,2.35703140021173,28.0010195186136,-157,318,318.770371443559,"bin<2"
"SGU57",58,0.00638017387432475,56.1554612260701,7.74377068236325,0.120091092391072,"rls/SGU57.csv",23.6896551724138,10.64450586651,0.44933139756738,0.0888401996064585,0.00789209254057565,-216.8,438,2.42677515722973,26.7149069756941,-218.2,440,440.06342771806,"bin<2"
"YPS128",69,0.00389895086319283,45.4117353280548,6.03194153041448,0.110807074296186,"rls/YPS128.csv",33.6231884057971,10.2829119377666,0.30582798435599,0.110092766177672,0.00163814993755136,-256.2,516,3.86205301460533,37.2622391809653,-256.9,518,531.519628930914,"Gomp"
"YPS163",130,0.00194882810073398,38.3427787119396,6.93241162313632,0.154720440782478,"rls/YPS163.csv",33.9461538461538,8.4066340898325,0.247646143593525,0.129169391503026,0.000969687603714924,-462,928,4.70626018878489,37.149036325855,-458.9,922,948.501327584283,"Weib"
