"strains","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"101S",85,0.0018935280940285,38.2631828358301,7.36031630004365,0.166225489587023,"rls/101S.csv",32.3882352941176,6.93351782775433,0.214075196280101,0.129544954460295,0.00126770911385966,-295.4,595,4.97671381789675,35.133540744045,-286.8,578,602.289352537787,"Weib"
"M1-2",54,0.00271380585255107,42.399603124633,7.54297645163214,0.15431692679762,"rls/M1-2.csv",28.537037037037,9.66751604740868,0.338770841375774,0.117492884693542,0.00251735203043034,-196.1,396,3.44587707465592,31.759835360502,-198.3,401,400.573595546613,"bin<2"
"M13",70,0.00211651000300086,33.7742211128987,7.23740769502009,0.184679542251174,"rls/M13.csv",28.5,7.4205941400473,0.260371724212186,0.146822682597635,0.00134478275389802,-239.9,484,4.45211156000825,31.2895662790965,-238.4,481,491.88425495154,"Weib"
"M14",60,0.00353128692191768,66.2180950471813,7.55529511872694,0.0989955255290295,"rls/M14.csv",34.2333333333333,13.6919705118429,0.399960190219364,0.0754024587322547,0.00379539773416214,-239.6,483,2.82744320919026,38.5308857437698,-240.6,485,486.161984241117,"bin<2"
"M2-8",105,0.00283074030786583,38.9494973211392,8.08066553106357,0.181790934878655,"rls/M2-8.csv",24.6857142857143,7.14050510726049,0.28925657263208,0.127024712464396,0.00367354879435794,-364.4,733,3.73920908956658,27.3016849394439,-355.8,716,729.144623836567,"Weib"
"M22",60,0.00437689692869102,43.6740162793006,6.03505170585972,0.115287123438796,"rls/M22.csv",31.4166666666667,10.0309549145221,0.31928768958691,0.114473368568125,0.0019017756024829,-220.2,444,3.65783753889821,34.8284050603876,-222.8,450,457.805152128803,"Gomp"
"M32",60,0.00459851316848293,36.0903779443369,6.03924079652236,0.139628374196981,"rls/M32.csv",27.9166666666667,6.86008268632943,0.24573430518195,0.138515938718182,0.00183856701051765,-205.9,416,4.40049759998208,30.5618784219443,-201.3,407,429.787388858874,"Weib"
"M34",58,0.00279454652470878,28.9796644039163,6.02895421559934,0.173533901066147,"rls/M34.csv",28.2586206896552,7.96606915066952,0.281898725282997,0.172489286065207,0.000724415214793361,-194.6,393,4.55077233847517,31.0459412459954,-199.9,404,413.923999457911,"Gomp"
"M5",166,0.0035111022675863,71.860463917146,7.6847076366893,0.093023441156693,"rls/M5.csv",35.855421686747,13.5455528026801,0.377782554644639,0.0693908290114078,0.00399409176109289,-669.8,1344,2.93251180462882,40.2494169356878,-665.4,1335,1343.21276233443,"bin<2"
"M8",60,0.00186897132089639,35.9965271690536,6.93498620092442,0.164876633044389,"rls/M8.csv",33.2833333333333,7.30472720558561,0.219471022701621,0.138160938760829,0.000853247383942276,-208.1,420,5.06197799649128,36.1811545140529,-204.5,413,431.460684007714,"Weib"
"RM112N",59,0.00189182563855646,48.1457231059333,6.02008893133025,0.10426863711829,"rls/RM112N.csv",47.0508474576271,10.9062205103857,0.231796473383557,0.103844281895281,0.000460984534066728,-224,452,5.10211035797555,51.2498605487552,-223.2,450,473.089346289863,"Weib"
"S288c",41,0.00696077688331794,67.9183090182129,7.81347260986585,0.100318643210607,"rls/S288c.csv",25.8292682926829,10.8648571988416,0.420641307981591,0.0734975894137802,0.00878405225942013,-157.3,319,2.55495858031483,29.0609782482055,-154.9,314,319.090571636422,"bin<2"
"SGU57",58,0.00784239227851506,62.4387059078918,7.56899448440104,0.105207088918394,"rls/SGU57.csv",23.7758620689655,11.1592037435996,0.469350121195633,0.0799470455334276,0.00920928561960608,-219.6,443,2.27660865037654,26.786010312928,-221.2,446,445.554717776163,"bin<2"
"YPS128",69,0.00373942140499372,48.9589565777495,6.0301423157082,0.102742024489841,"rls/YPS128.csv",35.5652173913044,11.5992878342108,0.326141344971696,0.102118401427622,0.00160227193956878,-262.5,529,3.64044584809722,39.5493265485163,-265.3,535,543.90029895397,"Gomp"
"YPS163",130,0.00327155696003402,39.9782252864427,6.03006444817222,0.125820103622209,"rls/YPS163.csv",33.1846153846154,9.35914311934825,0.282032592840814,0.12503483182769,0.00115485473210906,-469.9,944,4.22774546054892,36.6049362661936,-471.8,948,976.046294225955,"Gomp"
