"strains","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"101S",85,0.00267197842536532,33.1462652865452,6.02820468703634,0.151697473111017,"rls/101S.csv",32.8,6.62211302775639,0.201893689870622,0.150801959044614,0.000671547115285134,-285.6,575,5.62678914296354,35.401585143897,-280.4,565,608.621990411942,"Weib"
"M1-2",54,0.00259203745982856,39.7578922093466,7.61671363458653,0.166425161569079,"rls/M1-2.csv",27.6481481481481,8.66604174492645,0.313440223862042,0.125180114405457,0.00242965200631333,-192.2,388,3.71338327079036,30.6963362780404,-192,388,391.772650844037,"NA"
"M13",70,0.00456828156138511,37.3225528581528,6.03820814089983,0.134990984138945,"rls/M13.csv",28.1142857142857,8.3328281420368,0.29639124488952,0.133942732414026,0.00187254460664949,-246.1,496,3.93061214182608,31.0915908913126,-246.5,497,511.733689329526,"Gomp"
"M14",60,0.00389523561725079,51.4998693066752,6.03064240059193,0.0976826246030856,"rls/M14.csv",36.2833333333333,11.895151649658,0.327840651804998,0.0970818344421983,0.00172601716826197,-230.4,465,3.60399733707061,40.3710536451153,-232.2,468,477.343931261481,"Gomp"
"M2-8",105,0.00309848634979046,41.844233475518,8.00305092045181,0.167360000143129,"rls/M2-8.csv",25.4666666666667,7.7584527931534,0.30465128768927,0.118502480769875,0.0038644940352515,-371.5,747,3.5928259211581,28.2668205666973,-363.5,731,744.13633351962,"Weib"
"M22",60,0.00385235341252573,41.9235361331041,6.03284019730556,0.120048084239046,"rls/M22.csv",32.2833333333333,9.22063210941501,0.285615862965875,0.119251552330686,0.0015322148161199,-217.9,440,4.09289154051199,35.6818312220427,-216.9,438,453.668837916481,"Weib"
"M32",60,0.00192671491743772,27.9282030829223,7.49649641829789,0.232614192864789,"rls/M32.csv",25.25,5.0308371106505,0.199241073689129,0.176619923641536,0.00132360494364477,-190.1,384,5.23377428221156,27.267766787221,-184,372,390.116483378069,"Weib"
"M34",58,0.00424714019345758,34.1798174381219,6.03716425033941,0.147372473813195,"rls/M34.csv",27,8.71779788708135,0.322881403225235,0.146258049491197,0.00161893989867402,-201.7,407,3.70010005347654,29.8820198527033,-207.4,419,422.5185889523,"Gomp"
"M5",166,0.00313124832327986,72.7642254463996,7.80475122988767,0.0935178130206342,"rls/M5.csv",37.5240963855422,13.2334295732226,0.352664843338408,0.0685067615783452,0.00366399859332349,-670.4,1345,3.13113491895077,41.9438317435246,-662.7,1329,1341.284568756,"Weib"
"M8",60,0.0016242264836483,29.9462637966717,6.01899807664175,0.167600142399052,"rls/M8.csv",35.5166666666667,6.74597599242656,0.189938319824305,0.166930874853804,0.000257135710892075,-200.2,404,6.14220368845861,38.2946714606182,-198.7,401,432.412217132519,"Weib"
"RM112N",59,0.00279531678834633,53.9846325108941,6.02494412129213,0.0930810100500008,"rls/RM112N.csv",43.0508474576271,12.6442350620319,0.29370467270074,0.0926141366429608,0.00101540300574645,-230.4,465,4.05062513761232,47.5224348868256,-232,468,480.005383063794,"Gomp"
"S288c",41,0.00398357150897771,55.9291069939595,7.99655578188357,0.125096862044288,"rls/S288c.csv",28.1219512195122,10.210766675307,0.363088841012653,0.0889679632796847,0.00513844552433315,-154.5,313,2.99542279681152,31.3555297853965,-153.6,311,313.520915680224,"bin<2"
"SGU57",58,0.00390711859423579,47.2963194977382,7.81611626980942,0.144115151922876,"rls/SGU57.csv",25.6034482758621,9.84964093240346,0.384699780524849,0.105381459469635,0.00467964471766105,-212.7,429,2.91031883595644,28.6668888842699,-214.7,433,431.827209435376,"bin<2"
"YPS128",69,0.00192428209033577,39.7772898777584,6.82391772216256,0.146413135235214,"rls/YPS128.csv",35.6086956521739,8.96761721795567,0.251837846169695,0.125165768845898,0.000863514782038002,-248.2,500,4.68042715695249,38.9596953022384,-247.7,499,513.908628507965,"Weib"
"YPS163",130,0.00180498959588005,36.7058327603018,6.7822615393844,0.157529774004693,"rls/YPS163.csv",34.9846153846154,8.00192284583957,0.228726906323471,0.135975972538842,0.000707989968246117,-454.5,913,5.15356244137421,38.0141325772435,-452,908,942.909030910832,"Weib"
