"strains","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"101S",85,0.00183680786450839,34.7444403813799,6.90140907196081,0.169851895934507,"rls/101S.csv",32.8705882352941,7.36754180639021,0.224137814439216,0.142766779990435,0.000805584207498732,-291.6,587,5.18478590487937,35.6614973384568,-288.8,582,605.437362304461,"Weib"
"M1-2",54,0.00292560225235924,38.8017722838554,7.65208015094988,0.171437533891143,"rls/M1-2.csv",25.5555555555556,9.20759872137337,0.360297341271132,0.128283263964688,0.00295149903482812,-191.5,387,3.23530223917198,28.4598482350974,-196.4,397,392.019576957752,"Gomp"
"M13",70,0.00329662245531231,42.2793274575102,7.69746365173069,0.15840989094402,"rls/M13.csv",25.7142857142857,9.68360762984429,0.376584741160611,0.117738071950452,0.00357854959223982,-252.4,509,2.74048553860648,28.3552911033907,-265.1,534,513.744471204892,"Gomp"
"M14",60,0.00315346445257992,60.3747048891651,7.44610144525643,0.106768247680715,"rls/M14.csv",34.25,13.3399171598068,0.389486632403119,0.0826885476522253,0.00309723707837152,-236.7,477,2.9450349655783,38.479865614994,-239.2,482,481.736733371283,"bin<2"
"M2-8",105,0.00263056497471892,36.7673435253893,7.93402375260922,0.188591915753201,"rls/M2-8.csv",24.9238095238095,7.19200308849408,0.288559543099686,0.134366710145165,0.00304788600637743,-361.7,727,3.84850016867121,27.5495740168945,-355.8,716,726.357357300634,"bin<2"
"M22",60,0.00339766165243877,40.7381972522399,6.03123542090161,0.123501670674074,"rls/M22.csv",33.4833333333333,9.35095692858362,0.279271983929824,0.12272002154983,0.00118869955375693,-217.5,439,4.25065743033419,36.9389421116497,-217.5,439,454.670336394435,"NA"
"M32",60,0.0020342761427278,33.0744779913436,7.39050975813276,0.193215740541856,"rls/M32.csv",28.0333333333333,6.54312076753372,0.233405021434021,0.149909114728067,0.00139729808485339,-202.2,408,4.68670464035588,30.5841481043403,-198.3,401,413.968544426578,"Weib"
"M34",58,0.00198582438059861,26.666336794962,6.59455587806297,0.209798440673709,"rls/M34.csv",27.4655172413793,7.71922984350709,0.281051682939994,0.186263602357179,0.000615211667827146,-190.1,384,4.43121889249229,29.9040867220724,-201,406,403.714715816421,"Gomp"
"M5",166,0.00305256354704113,71.8030052910657,7.84803088469904,0.0953724827664159,"rls/M5.csv",37.4698795180723,12.7904674251996,0.341353310704685,0.0694072990858647,0.00361421330207177,-667.7,1339,3.2308355633258,41.8549353006995,-656.5,1317,1334.33683608001,"Weib"
"M8",60,0.00129149171749178,26.1478883759928,6.01613730220724,0.191837185094178,"rls/M8.csv",35.4166666666667,5.80850243737332,0.164004774702305,0.191170137720496,0.000128797412465248,-191.2,386,7.09360287099522,37.8126546850665,-189.7,383,422.286405577412,"Weib"
"RM112N",59,0.00161973190491318,46.6054350754836,6.01739652838482,0.107656897103492,"rls/RM112N.csv",48.0847457627119,9.87209256298684,0.205306119568637,0.10727639823509,0.000368810145990567,-221.1,446,5.5341996436034,52.0830109030371,-218.4,441,469.064806808219,"Weib"
"S288c",41,0.00568937612823401,51.8162301617334,7.87037445146567,0.132591167478245,"rls/S288c.csv",23.390243902439,9.77977006064173,0.41811321427144,0.0962259366384825,0.00727513491754973,-150.6,305,2.59244822841877,26.2264599875498,-151.7,307,306.849139270116,"bin<2"
"SGU57",58,0.00382452201159305,47.2482605368657,7.7206200927714,0.142240582328478,"rls/SGU57.csv",26.1034482758621,10.1301870493675,0.388078499909718,0.105506453643525,0.00434616296426779,-213.7,431,2.92490235974663,29.3069523637171,-215.5,435,434.582467312431,"bin<2"
"YPS128",69,0.00382688157911419,45.7956841497989,6.03153136088272,0.10986911658366,"rls/YPS128.csv",34.0869565217391,10.2652170121681,0.301147948061054,0.109169974695436,0.00159546107892849,-256.6,517,3.89937205912271,37.7453151817023,-257,518,532.425901763844,"Gomp"
"YPS163",130,0.00206715756211493,33.8447635107435,6.02247323730496,0.148397350618528,"rls/YPS163.csv",35.5307692307692,7.32118986976321,0.206052107181039,0.147678808545448,0.000466616309590339,-445,894,5.66032821961346,38.4205163152665,-440.8,886,945.396754220918,"Weib"
