"strains","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"101S",85,0.00212334186310701,46.0364601630235,7.93552273295528,0.150652824052834,"rls/101S.csv",31.7411764705882,7.69995816497057,0.242585783551704,0.107898971637517,0.00237562395924003,-307.5,619,4.24421556515045,34.7227029058568,-296.7,597,615.682901574247,"Weib"
"M1-2",54,0.00442080392426041,40.3180969056228,6.036355495085,0.124915506475273,"rls/M1-2.csv",29.7592592592593,9.34240723934983,0.313932788378899,0.123999976960684,0.00185295883863097,-194.4,393,3.78173962269192,33.0099125603419,-195.9,396,405.223978596329,"Gomp"
"M13",70,0.00336487095574653,43.3097861044272,7.6628852319894,0.153842487606013,"rls/M13.csv",26.0142857142857,9.88556678404541,0.380005312950675,0.114979519328181,0.00362423717109728,-254,512,2.71685894717773,28.7230731507014,-266.1,536,517.060848461541,"Gomp"
"M14",60,0.00385499820744395,54.9644899555011,6.02965502259308,0.0915073536871724,"rls/M14.csv",37.7333333333333,13.1017745811452,0.347220174411974,0.0909634186973447,0.00175416441846378,-234.8,474,3.40453219661054,42.1057065038978,-238.1,480,485.991160341165,"Gomp"
"M2-8",105,0.00272356087610086,40.6825508331948,7.97943066460035,0.17155833451096,"rls/M2-8.csv",26.4095238095238,7.39372816089529,0.279964463358819,0.121731568316808,0.00323883693272686,-369.4,743,3.84178319817373,29.1738785689681,-359.5,723,739.329094086784,"Weib"
"M22",60,0.00273366595459987,49.2723812192352,7.57037463192419,0.133348023159052,"rls/M22.csv",31.3666666666667,10.5267482813322,0.335603027035034,0.101186959224392,0.00266576854711924,-225.2,454,3.4070860153705,34.9415146064688,-225.5,455,457.518320045022,"Gomp"
"M32",60,0.00292641936271786,31.2323634964398,6.02986466918074,0.161046558956516,"rls/M32.csv",29.9666666666667,6.28413840396804,0.209704284893261,0.160051677589724,0.000803316157884769,-199.8,404,5.22846986665335,32.5328202960978,-196,396,423.948422111887,"Weib"
"M34",58,0.00232678278893129,33.1490842873863,7.12894730503562,0.184890395520451,"rls/M34.csv",27.1896551724138,8.60325702614744,0.316416555178536,0.149904408415908,0.00145010973806508,-200.7,405,3.79872845519544,30.0552129622445,-206.6,417,414.96446223277,"Gomp"
"M5",166,0.00327643989083187,72.0559795278893,7.7007537182085,0.0929937218550332,"rls/M5.csv",36.9578313253012,13.4052691628685,0.362717959419098,0.0691915206412499,0.00370458297765482,-670.8,1346,3.0508436358739,41.4199182408535,-663.7,1331,1343.99216616407,"Weib"
"M8",60,0.00225857588302221,34.0194139801271,6.02413662162264,0.147684396461313,"rls/M8.csv",34.6,7.44744296921172,0.215244016451206,0.146949122179038,0.00053791919102749,-206.6,417,5.3687525077405,37.5623632267243,-204.7,413,439.552532991129,"Weib"
"RM112N",59,0.00205753888057217,55.9728902677454,6.78602297341763,0.103371881382939,"rls/RM112N.csv",43.3728813559322,13.5352646753031,0.312067454413007,0.0891998802648753,0.00109864267455645,-232.7,469,3.84987869414399,47.9780686497041,-236.2,476,479.807994692369,"Gomp"
"S288c",41,0.00284865432182832,42.2250671624895,7.94211665315452,0.164407474508922,"rls/S288c.csv",26.5365853658537,8.45309872465598,0.318545080616632,0.117919214632158,0.00335740813057473,-146.3,297,3.48410155281297,29.3744381832675,-146,296,297.722312633523,"bin<2"
"SGU57",58,0.00527091495534145,47.6385566641498,7.83694167565725,0.143516977725783,"rls/SGU57.csv",22.8448275862069,9.44011917137448,0.413227858067713,0.104619915322446,0.00662068002958516,-210.4,425,2.65968900890998,25.6640347315604,-212,428,427.087921285384,"bin<2"
"YPS128",69,0.0019983268293264,42.358058918906,6.7853043385709,0.136580959709386,"rls/YPS128.csv",36.5797101449275,10.2460979618663,0.280103311952763,0.117639645434557,0.000926006429341512,-254,512,4.33152657483746,40.2420751266278,-256.3,517,525.558441161939,"Gomp"
"YPS163",130,0.00268545520101102,36.775077443802,6.0274671006951,0.136708538775421,"rls/YPS163.csv",34.6,8.3939808630162,0.242600602977347,0.135915894247032,0.000730982806159095,-457.4,919,4.94096149772434,37.7433620534625,-457.5,919,961.396220181626,"NA"
