"strains","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"101S",85,0.00223469460032444,29.8126810586258,6.02459686354307,0.168538913144455,"rls/101S.csv",31.8117647058824,6.50182047335876,0.204384149495375,0.167655714114237,0.000482034903016543,-280.8,566,5.68827940930256,34.3908976712416,-278.2,560,600.172073288102,"Weib"
"M1-2",54,0.00581055433363632,41.8262509906662,6.04132601998841,0.120530190982534,"rls/M1-2.csv",27.1296296296296,9.47697566657032,0.349321969962319,0.119530594418669,0.00286715921152744,-195,394,3.32786459249186,30.276574740939,-197,398,404.173379430314,"Gomp"
"M13",70,0.00272424580884953,39.4647863740023,7.61907728420629,0.167721097524213,"rls/M13.csv",26.9142857142857,9.06297269774564,0.336734654374838,0.125959623252957,0.0026139868845463,-249,502,3.08280470502646,29.4957817540885,-261.3,527,507.220637325762,"Gomp"
"M14",60,0.00278771958277147,44.3107932334144,6.0265696159101,0.113438944535067,"rls/M14.csv",37.85,11.3761942937948,0.300559954921924,0.112829054111875,0.000892890001934978,-225,454,4.08999161350027,41.8196875404984,-229.1,462,471.396051859982,"Gomp"
"M2-8",105,0.00361854032373027,42.9487193609522,7.93531592626386,0.161478992376412,"rls/M2-8.csv",24.5619047619048,8.87078590040603,0.361160341040184,0.115634886292218,0.0044461980494595,-375.4,755,3.09997622479132,27.3735651255839,-379,762,756.641520694076,"bin<2"
"M22",60,0.00243829995314244,46.4761618834714,7.46568352279302,0.139118276139159,"rls/M22.csv",32.05,9.85904901385662,0.307614633817679,0.107338810640901,0.00213211363296692,-222.6,449,3.72621811113026,35.5964315827321,-221.1,446,452.72965807018,"Weib"
"M32",60,0.00495603481509064,36.134181392671,6.04141936439682,0.139519401577459,"rls/M32.csv",27.2166666666667,6.7172726170991,0.246807322122441,0.138347586737568,0.0020490053944478,-205.5,415,4.32601661783734,29.81786689078,-200.3,405,428.122922423428,"Weib"
"M34",58,0.00269879109060454,36.2163784150843,7.69690518986274,0.184913718127969,"rls/M34.csv",25.0344827586207,8.22270181670016,0.328455031245599,0.137211057580265,0.00270538019052275,-201.7,407,3.52292803428902,27.7854215298509,-204.1,412,411.35273913894,"bin<2"
"M5",166,0.00352296091878265,74.5802909685982,7.93783526365082,0.0930250495613106,"rls/M5.csv",35.8192771084337,12.7561223122059,0.356124504511635,0.0668544937239589,0.00442945910059634,-668.1,1340,3.0664352332371,40.0866772425367,-656.2,1316,1333.86948717104,"Weib"
"M8",60,0.00160252609524326,29.320589564607,6.01884496403943,0.171171352232893,"rls/M8.csv",35.2833333333333,6.39939527510261,0.181371618566914,0.170491336959553,0.000246912137630146,-197.5,399,6.39107477260995,37.882137265427,-195.5,395,429.094808654329,"Weib"
"RM112N",59,0.00164251184393688,45.8742487679827,6.01843034983642,0.109395368526208,"rls/RM112N.csv",48.2542372881356,11.8592219613654,0.245765400674589,0.108985466705064,0.000316455676487694,-224.2,452,5.10482125404653,52.6243090599536,-227,458,476.328952800049,"Gomp"
"S288c",41,0.00311592843355626,45.0590770124204,7.89596975076664,0.153042854137154,"rls/S288c.csv",26.8536585365854,9.27782564939048,0.345495778042697,0.110565879908202,0.00369443548071737,-148.9,302,3.23888964838875,29.8587610915278,-149.6,303,303.544023062914,"bin<2"
"SGU57",58,0.00804634532883606,58.9254187947581,7.57136019505106,0.111519957421764,"rls/SGU57.csv",22.7068965517241,10.6951515834335,0.471008953560472,0.084697003679286,0.00945801804407879,-216.8,438,2.23450249431546,25.5130734400875,-219.6,443,440.080173093692,"Gomp"
"YPS128",69,0.00207389488906314,42.3468089339922,7.07665128629723,0.143497265538217,"rls/YPS128.csv",34.3768115942029,9.59948137274853,0.279242923574894,0.11756411078463,0.00123865050383395,-252,508,4.24592378192903,37.8562800622122,-252.2,508,517.346521109486,"NA"
"YPS163",130,0.00306296392273787,38.9560578966498,6.0286786788543,0.129085922713108,"rls/YPS163.csv",33.7230769230769,8.68484859455339,0.257534287703454,0.128313466143707,0.00101760997173285,-463.2,930,4.59680720423124,36.9423992574467,-462.6,929,966.931137313862,"Weib"
