"strains","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BinomialAIC","BestModel"
"101S",85,0.00306264729698111,34.2295162548344,6.03001424219954,0.14694961520203,"rls/101S.csv",31.2588235294118,7.18986214381464,0.230010644420115,0.146033527249721,0.000931407368819332,-290.2,584,4.99796240943103,33.9946959344278,-287.2,578,611.704999783464,"Weib"
"M1-2",54,0.00226055709622595,35.0352882327461,7.3459064302701,0.181128991664434,"rls/M1-2.csv",27.6296296296296,8.59419790300914,0.311050058151805,0.141880237686312,0.00165333008345822,-188.2,380,3.85714206851353,30.526704856351,-191.9,388,387.476673597124,"bin<2"
"M13",70,0.00298060153787038,41.6156976425618,7.69396546343873,0.16085193430934,"rls/M13.csv",26.4571428571429,9.4127353049645,0.355772932693042,0.119556437005284,0.00315571621245846,-251.7,507,2.9102539197504,29.1073162090807,-263.3,531,511.85878396818,"Gomp"
"M14",60,0.00767920464056318,77.5996265349713,6.01895023726047,0.0646775050521489,"rls/M14.csv",33.5166666666667,15.2643282693384,0.45542501052228,0.0644324821282249,0.00528743694549525,-245,494,2.43110363074956,37.9178123423686,-246.5,497,500.236883742397,"Gomp"
"M2-8",105,0.00309252596647828,43.031031163003,7.92303967907874,0.16088481944237,"rls/M2-8.csv",26.1714285714286,8.39236963746641,0.32066914553638,0.115329094768669,0.00369276896547166,-376.2,756,3.46449489231344,29.1211694471785,-371.4,747,755.680311424254,"bin<2"
"M22",60,0.00428110867957291,46.8910461498296,6.03356847046874,0.107346047567058,"rls/M22.csv",32.8,11.453368981088,0.349188078691708,0.106621937760994,0.00190654774342015,-225.9,456,3.33539956294656,36.5001162735909,-231.2,466,468.7674396586,"Gomp"
"M32",60,0.00204775548256065,33.1437497255754,7.39480697901691,0.192941566116231,"rls/M32.csv",27.8333333333333,6.54104813729904,0.23500771750775,0.149609387538012,0.00143835067936695,-202.8,410,4.62548181998076,30.4441849693083,-198.4,401,414.46538068422,"Weib"
"M34",58,0.00233263478105647,32.3456300272194,7.10562126430859,0.188761859304351,"rls/M34.csv",26.7586206896552,8.72043445084557,0.325892524580569,0.153595925560168,0.00142205927028959,-199.8,404,3.65338907927286,29.5333248479398,-208.5,421,414.376727273226,"Gomp"
"M5",166,0.00354706049578878,75.470489233952,7.92717505234708,0.0917865396482781,"rls/M5.csv",35.9759036144578,12.8878386683791,0.3582353012309,0.0660734898200774,0.00446271567056155,-669.8,1344,3.04628275475871,40.2813449517915,-657.6,1319,1337.3642926582,"Weib"
"M8",60,0.00185337779594809,30.5686420678835,6.02171875517536,0.164276801829263,"rls/M8.csv",35.2833333333333,6.078837050539,0.172286359486226,0.163529790606444,0.000309637610697619,-198.6,401,6.25849172935336,37.8585796717721,-194.8,394,429.872971367982,"Weib"
"RM112N",59,0.00377519162120793,60.7103652814546,6.02836120551493,0.0828254151033904,"rls/RM112N.csv",40.7457627118644,13.6364031311969,0.334670459542686,0.0823552640496745,0.00176816627416948,-234.9,474,3.50296638786996,45.3542445184613,-236.6,477,485.611785573165,"Gomp"
"S288c",41,0.00551045842846694,59.131878564295,7.92701575128805,0.117145200177535,"rls/S288c.csv",25.8048780487805,10.4766872440555,0.405996386584383,0.0843686262939336,0.00710198552592989,-154.6,313,2.63840720963954,28.8541441536164,-154.9,314,314.037968571956,"bin<2"
"SGU57",58,0.00991768658175469,68.9117906727609,7.44295782573708,0.0934957249381682,"rls/SGU57.csv",22.948275862069,11.6580254922824,0.508013131895099,0.072465815693741,0.0113789476205242,-221.2,446,2.06424617663403,25.8418421294733,-223.3,451,448.849320465507,"Gomp"
"YPS128",69,0.00265247427306516,40.2324286057581,6.02656187949497,0.124938067466689,"rls/YPS128.csv",36.6666666666667,9.57119862594309,0.261032689798448,0.124260610216582,0.00075929963173472,-250.3,505,4.63342903436093,40.1757574619855,-251.6,507,526.228613803621,"Gomp"
"YPS163",130,0.00196078340325024,40.9533229682172,7.07947371212449,0.148448850337313,"rls/YPS163.csv",34.6769230769231,8.51921256380044,0.245673831697883,0.120979922895235,0.00112538595230837,-467.3,939,4.64185640052251,37.9262322306725,-461.7,927,954.421505709804,"Weib"
