"files","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"BY4742_MATalpha_temp30_media_YPD_n19930.csv",19930,0.00461852091831208,50.8984465828263,7.58281240219494,0.129332285052803,NA,26.1974410436528,9.52331694488098,0.363520884692985,0.0873670253452776,0.00657927947447717,-74479.2,148962,2.95839530112866,29.3165934243329,-73160.1,146324,"Weib"
"sir2_MATa_temp30_media_YPD_n400.csv",400,0.00452219713285171,2.76558234530439,2.98520392971363,0.717824921425412,NA,13.02,5.1915296348836,0.398734994998741,0.126891193050689,0.0217798299358637,-1269.9,2544,2.62817186392697,14.618966340245,-1221.8,2448,"Weib"
"tor1 ubr2_MATalpha_temp30_media_YPD_n60.csv",60,0.00199442502318584,44.2629726781405,6.02108692140859,0.113437634609848,NA,42.7333333333333,13.0239240964487,0.304772014737489,0.112951781321008,0.000484708695830067,-228.3,461,4.26500367283851,47.1319772634619,-236.5,477,"Gomp"
"tor1 ump1_MATalpha_temp30_media_YPD_n140.csv",140,0.00721632363210299,48.9824238568009,7.93234538951803,0.141527201875199,NA,20.6,8.27390802201925,0.401646020486371,0.101642057663258,0.00947083324488148,-499.2,1002,2.71587686050093,23.2141930439941,-490.4,985,"Weib"
"tor1 vma21_MATalpha_temp30_media_YPD_n72.csv",72,0.180452763252847,199.999996571804,1,0,NA,5.54166666666667,5.84768522880732,1.055221394672,-0.00848154028614391,0.189350874061669,-195.2,394,1.10263944793038,5.78199055460077,-194.7,393,"<2"
"tor1 vma6_MATalpha_temp30_media_YPD_n33.csv",33,0.0765899539459968,79.8836375790825,20,0.237845954137861,NA,5,3.09232921921325,0.618465843842649,0.227234523688353,0.0771793192683676,-80,164,1.62992359178054,5.57512535903047,-81.4,167,"Gomp"
"tor1 vms1_MATalpha_temp30_media_YPD_n40.csv",40,0.00424151662612928,33.7231233055527,8.19142987463261,0.213249223966408,NA,19.15,6.37120928021578,0.332700223509962,0.147157641219514,0.0059118346653597,-132.5,269,3.34051474418987,21.36325165583,-130,264,"Weib"
"tor1 whi5_MATalpha_temp30_media_YPD_n120.csv",120,0.00497640048172227,80.1072685770194,7.68293725969945,0.0834248549277912,NA,33.125,14.199989643741,0.428678932641239,0.0623453030095441,0.00593080706800502,-487.5,979,2.50454831586913,37.242369664574,-488,980,"<2"
"tor1 yap1_MATalpha_temp30_media_YPD_n200.csv",200,0.00812147272589721,66.9166938373403,7.83501910738183,0.102142211687808,NA,23.945,10.5207129991294,0.439369931055728,0.0745439707535015,0.010334597492249,-757.7,1519,2.41304235658388,26.9325211767552,-752.8,1510,"Weib"
"tor1 ygr130c_MATalpha_temp30_media_YPD_n80.csv",80,0.0024752208235382,49.4388661995755,7.49184749392567,0.131310606269151,NA,33.3125,10.1962933821157,0.306080101526926,0.100737386240092,0.00220937038062005,-300.7,605,3.69648638767567,36.9791480471476,-298.1,600,"Weib"
"tor1_MATalpha_temp30_media_YPD_n2823.csv",2823,0.00289869086125446,54.7719826305429,7.52270816294683,0.119088407059224,NA,32.7190931633015,11.6323652339055,0.355522238218775,0.0845846577937283,0.00354458158296911,-10938.6,21881,3.13228624337564,36.5511257890085,-10928.6,21861,"Weib"
"tor1_MATalpha_temp30_n2823_media_YPD.csv",2823,0.0032192282391048,54.7070616855797,7.4101548697863,0.117172347998283,NA,32.2008501594049,11.5405352527112,0.358392253483425,0.0851851858134661,0.00365851977749408,-10918.4,21841,3.11151504501355,36.0170377589341,-10892.2,21788,"Weib"
