"files","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"BY4742_MATalpha_temp30_media_YPD_n19930.csv",19930,0.00453898188169903,50.6947863389143,7.56434956548245,0.129487666080635,NA,26.3636226793778,9.56835964360578,0.362937967970933,0.0878463044824578,0.00637161367013621,-74537.3,149079,2.97022146580999,29.5077837628877,-73221.4,146447,"Weib"
"sir2_MATa_temp30_media_YPD_n400.csv",400,0.0144937090569442,36.7761496033249,8.21769929812169,0.196260331110605,NA,12.9625,4.78888581178292,0.369441528392125,0.133316633889024,0.0209829895167872,-1254.4,2513,2.81677907673744,14.5282027816341,-1189.5,2383,"Weib"
"tor1 ubr2_MATalpha_temp30_media_YPD_n60.csv",60,0.00205164433379387,47.7680734016776,6.02010691269946,0.105093351169636,NA,43.1333333333333,14.3850990071785,0.333503068172608,0.104665866770926,0.000609979026664401,-233.2,470,3.7301024588557,47.7124833383534,-244.5,493,"Gomp"
"tor1 ump1_MATalpha_temp30_media_YPD_n140.csv",140,0.00835487033290516,57.6999322170268,7.80384975880295,0.117917811986531,NA,21.75,9.2496354196089,0.425270594005007,0.0864475126157818,0.0105255172531096,-514.3,1033,2.55569024231805,24.5773018352982,-504.5,1013,"Weib"
"tor1 vma21_MATalpha_temp30_media_YPD_n72.csv",72,0.175033394848241,199.999999974534,2.44494984565553,0.00722474922919759,NA,5.5,5.33919865274941,0.970763391408984,0.00678573296317301,0.175274099782651,-194.7,393,1.170370475988,5.84762541333995,-193.2,390,"Weib"
"tor1 vma6_MATalpha_temp30_media_YPD_n33.csv",33,0.123759166650376,21.0956943505365,6.98966996007852,0.283928552459625,NA,3.66666666666667,2.30036229030704,0.627371533720103,0.234642184318715,0.133010954891887,-71.2,146,1.67543589122464,4.11615872545165,-70.4,145,"<2"
"tor1 vms1_MATalpha_temp30_media_YPD_n40.csv",40,0.00454757794024375,41.2503788988747,8.3105753703702,0.177224441702513,NA,21.3,6.82829708094493,0.320577327743893,0.120558152009973,0.00663885398773541,-137.9,280,3.34053790413263,23.7162379817181,-133.1,270,"Weib"
"tor1 whi5_MATalpha_temp30_media_YPD_n120.csv",120,0.00705160818244284,95.6151541865805,7.63692269847794,0.0694128745065542,NA,31.8583333333333,14.4851682088685,0.454674387932049,0.052253422740419,0.00845156362957345,-493,990,2.31815622391436,35.8617759175397,-488.9,982,"Weib"
"tor1 yap1_MATalpha_temp30_media_YPD_n200.csv",200,0.00621857668783794,54.808851298088,7.92422559958775,0.126334076259491,NA,23.34,9.60288901252819,0.411434833441653,0.0907817572209532,0.00816776860239771,-737.7,1479,2.60826642842486,26.1978678121881,-736.4,1477,"Weib"
"tor1 ygr130c_MATalpha_temp30_media_YPD_n80.csv",80,0.00261203158924098,53.4946436189076,7.55021844466962,0.122446248849379,NA,34.075,10.7465331471849,0.315378815764781,0.0931661868123084,0.00248872065275,-305.7,615,3.56279377337486,37.9301261800446,-302,608,"Weib"
"tor1_MATalpha_temp30_media_YPD_n2823.csv",2823,0.00336147067931963,56.7704378443658,7.48887639625256,0.114300270398506,NA,31.9709528869996,11.7024535721808,0.366033931285777,0.0825087526630986,0.00400151080885806,-10962.3,21929,3.03493418081239,35.7978734565992,-10930.8,21866,"Weib"
"tor1_MATalpha_temp30_n2823_media_YPD.csv",2823,0.0032789866422617,54.8711661967406,7.35915675817561,0.11589250236408,NA,32.1509032943677,11.6511378491946,0.362389129242154,0.0851862077737067,0.00366428367665888,-10925.9,21856,3.06935745299687,35.9548230178629,-10931.4,21867,"Gomp"
