"files","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"BY4742_MATalpha_temp30_media_YPD_n19930.csv",19930,0.00457638454636108,50.6783533800063,7.5710601074645,0.129662068106122,NA,26.2586552935273,9.53684744968337,0.363188721702522,0.0878284864951061,0.00644969518064266,-74487.7,148979,2.96462808630012,29.3855137528957,-73178.6,146361,"Weib"
"sir2_MATa_temp30_media_YPD_n400.csv",400,0.00883724468229231,28.3653742566572,8.15163089995735,0.252125384817685,NA,13.325,4.67053634761963,0.35050929438046,0.168587830845856,0.013483441569218,-1223.9,2452,3.04858913290478,14.9136314237554,-1179.7,2363,"Weib"
"tor1 ubr2_MATalpha_temp30_media_YPD_n60.csv",60,0.00243046821200112,52.6293040733184,6.02200235875124,0.0954221692111878,NA,42.9833333333333,16.2329354120071,0.37765650435069,0.0949994806730183,0.000851359269903713,-239.1,482,2.930093594562,47.5024020746574,-256.8,518,"Gomp"
"tor1 ump1_MATalpha_temp30_media_YPD_n140.csv",140,0.00894129998378161,55.5639943985753,7.81872079520485,0.12271833350015,NA,20.6428571428571,8.89270287594704,0.430788374613351,0.0897588117515867,0.0113250168167844,-507.9,1020,2.52476170581713,23.32680408904,-499.3,1003,"Weib"
"tor1 vma21_MATalpha_temp30_media_YPD_n72.csv",72,0.107733100886539,157.29755001881,6.00004996575762,0.0317872081616,NA,7.5,6.44150275529545,0.858867034039393,0.0317868902582298,0.106812223418855,-215.9,436,1.21522305833182,8.03436539537736,-215,434,"Weib"
"tor1 vma6_MATalpha_temp30_media_YPD_n33.csv",33,0.241292817738882,53.9988532449142,6.38148597211858,0.0996592640164155,NA,3.15151515151515,2.58748444586161,0.821028718398395,0.0925360148928735,0.243322137471316,-70,144,1.3458820003198,3.46541757939792,-68.6,141,"Weib"
"tor1 vms1_MATalpha_temp30_media_YPD_n40.csv",40,0.00540604415958177,39.0155642870385,7.96992602269863,0.178644757549082,NA,19.65,7.43018790527483,0.378126610955462,0.127497194207703,0.00716193655479906,-137.3,279,2.95987640436068,22.0945356320643,-135.5,275,"Weib"
"tor1 whi5_MATalpha_temp30_media_YPD_n120.csv",120,0.00677639265473073,84.2680900384682,7.89332349359508,0.0818022989538305,NA,29.6166666666667,12.2441434007875,0.413420711337788,0.0592676626978836,0.00869069674993673,-478.9,962,2.58525447076121,33.3561245818947,-467.6,939,"Weib"
"tor1 yap1_MATalpha_temp30_media_YPD_n200.csv",200,0.00682899402305843,58.15926966607,7.82295734652343,0.117315045145829,NA,23.615,10.0654528814427,0.42623133099482,0.0856472589871265,0.00864165866294289,-745.7,1495,2.49609017873719,26.5183465755989,-746,1496,"<2"
"tor1 ygr130c_MATalpha_temp30_media_YPD_n80.csv",80,0.00288409085274312,56.1627924556151,7.72283073531351,0.119702572492749,NA,32.95,10.9404602684748,0.332032178102422,0.0887716528174353,0.00313517137281985,-307.2,618,3.37042315751679,36.7709044061327,-303.4,611,"Weib"
"tor1_MATalpha_temp30_media_YPD_n2823.csv",2823,0.00333208423381092,56.400252498964,7.43793775637287,0.114147321530008,NA,32.1608218207581,11.8638476579937,0.368891308938387,0.0830773704757092,0.00385864113861898,-10969.1,21942,3.0004526813428,35.9742944934657,-10993.6,21991,"Gomp"
"tor1_MATalpha_temp30_n2823_media_YPD.csv",2823,0.00333978346432343,56.1935846696014,7.43047120381472,0.114434258672474,NA,32.0974140984768,11.7928044933419,0.367406684450058,0.0833553939689314,0.00385671835241802,-10960.1,21924,3.02344175603205,35.9189762801485,-10964,21932,"Gomp"
