"files","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"BY4742_MATalpha_temp30_media_YPD_n19930.csv",19930,0.00465166371160662,51.1719947491246,7.56491777382876,0.128291222689556,NA,26.2861515303562,9.56822133116383,0.364002365280215,0.0870214158952184,0.00653693733147013,-74594.6,149193,2.95648731833226,29.4265988555682,-73213.6,146431,"Weib"
"sir2_MATa_temp30_media_YPD_n400.csv",400,0.0120036164935861,32.9555076796395,8.30414367846882,0.221636509122311,NA,12.955,4.60662865541844,0.355586928245345,0.147271442706097,0.0183436731518713,-1236.2,2476,2.93430086413988,14.4881242343035,-1177.2,2358,"Weib"
"tor1 ubr2_MATalpha_temp30_media_YPD_n60.csv",60,0.00215555799593822,56.9700316861281,6.66925427334559,0.0995129211895106,NA,42.3166666666667,16.4094760414464,0.387778086840009,0.0877317583996821,0.00118126545014631,-241.7,487,2.83377784795796,46.915407906988,-256.8,518,"Gomp"
"tor1 ump1_MATalpha_temp30_media_YPD_n140.csv",140,0.00678646335943927,57.1013844766741,7.82332913214187,0.119494985886537,NA,23.45,9.72819457988853,0.414848382937677,0.0873160356895089,0.00855298022710001,-519.9,1044,2.6437554347991,26.485415632123,-511.9,1028,"Weib"
"tor1 vma21_MATalpha_temp30_media_YPD_n72.csv",72,0.109227395408515,200,4.18692872087469,0.0159346436043734,NA,8.125,7.40562690520897,0.911461772948796,0.0150695493772551,0.109512182990985,-222.4,449,1.14870337688934,8.56289291663037,-221.7,447,"Weib"
"tor1 vma6_MATalpha_temp30_media_YPD_n33.csv",33,0.119978018103726,26.9327075773834,6.82279396241044,0.21619786817498,NA,4.15151515151515,2.7513770656847,0.662740461077337,0.184733644472695,0.125630169328504,-76.1,156,1.56939451773516,4.63197475340317,-75.6,155,"<2"
"tor1 vms1_MATalpha_temp30_media_YPD_n40.csv",40,0.00626607075088493,41.755489708312,8.23478881780241,0.173265572223961,NA,19.25,6.62454642859535,0.344132282004953,0.119124268578289,0.00901306318313252,-136.6,277,3.09628133491492,21.5148638870745,-131.7,267,"Weib"
"tor1 whi5_MATalpha_temp30_media_YPD_n120.csv",120,0.00639445180626737,83.0505272403457,7.76962335802953,0.0815121057382146,NA,30.275,13.06091899684,0.431409380572751,0.0601398426660597,0.00794134570897681,-481.8,968,2.49467238734743,34.1316503998289,-475.5,955,"Weib"
"tor1 yap1_MATalpha_temp30_media_YPD_n200.csv",200,0.00758992107117994,65.4888728058341,7.95319309826621,0.106173656689458,NA,24.16,9.8976876645774,0.409672502672906,0.0761319033102159,0.00997421091047213,-753.9,1512,2.61312335597872,27.19930791571,-737.9,1480,"Weib"
"tor1 ygr130c_MATalpha_temp30_media_YPD_n80.csv",80,0.00262244096954828,50.93606636779,7.52238736153056,0.128050472418402,NA,32.8875,10.7879371803693,0.328025455883522,0.0978161305919924,0.00246533171555299,-303.1,610,3.49854391016269,36.6512124344239,-302.1,608,"Weib"
"tor1_MATalpha_temp30_media_YPD_n2823.csv",2823,0.00327973186422241,54.8199629771705,7.434349968466,0.117372388068659,NA,31.8274884874247,11.5768621561495,0.363737847575488,0.0850652137088643,0.00379778803666704,-10913.5,21831,3.06062168703102,35.6086905594985,-10907.4,21819,"Weib"
"tor1_MATalpha_temp30_n2823_media_YPD.csv",2823,0.0034196520832139,58.9035411892712,7.58653217272313,0.111818950775116,NA,32.2111229188806,11.6780605438285,0.362547452109576,0.0797353239102238,0.00423427005418873,-10998.9,22002,3.04774281219151,36.0451295711515,-10929,21862,"Weib"
