"files","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"BY4742_MATalpha_temp30_media_YPD_n19930.csv",19930,0.00464117890550343,51.0306098696125,7.55849130397803,0.128520731395049,NA,26.266332162569,9.60754902082837,0.365774290881758,0.0873071684759683,0.00650153954266867,-74587.6,149179,2.94622117965485,29.4075869877479,-73299.9,146604,"Weib"
"sir2_MATa_temp30_media_YPD_n400.csv",400,0.00725055814957826,26.6869992621348,8.20759706069504,0.270078962040579,NA,13.6475,4.51877106965488,0.331106141758921,0.176956916343022,0.0116493554013042,-1215,2434,3.2080512786745,15.2172595812543,-1170.5,2345,"Weib"
"tor1 ubr2_MATalpha_temp30_media_YPD_n60.csv",60,0.00117080732165626,34.5583544284752,6.01497397188208,0.145116110266809,NA,46.6666666666667,11.3550804976162,0.243323153520348,0.144662995455046,8.67491165598301e-05,-216.1,436,5.93142010098333,50.575830777749,-224.9,454,"Gomp"
"tor1 ump1_MATalpha_temp30_media_YPD_n140.csv",140,0.00798476901691658,57.8696921019915,7.85170985063317,0.118398933910992,NA,22.1285714285714,9.20184752886623,0.415835588780269,0.0861830871690585,0.0101875478540279,-515.1,1034,2.6068147009386,24.9781552410562,-504.3,1013,"Weib"
"tor1 vma21_MATalpha_temp30_media_YPD_n72.csv",72,0.0976422773250612,149.970430666399,6.00012518379857,0.033340740315143,NA,8.09722222222222,6.6547869506373,0.821860481039255,0.0333399046860005,0.0965298550013498,-220.9,446,1.25702774262882,8.73157816657693,-219.8,444,"Weib"
"tor1 vma6_MATalpha_temp30_media_YPD_n33.csv",33,0.120064564469805,33.5759701071005,6.59213345775451,0.166551657030809,NA,4.54545454545455,3.24124695421096,0.713074329926411,0.14862073165488,0.122296049195809,-80,164,1.44283620736069,5.02456719609384,-80,164,"<2"
"tor1 vms1_MATalpha_temp30_media_YPD_n40.csv",40,0.00939693528641185,56.2954387882836,7.86510566130808,0.121947813341085,NA,20.375,8.53555910475519,0.418923146245654,0.0885979305066108,0.012046244432339,-144.6,293,2.58971360992488,22.9881084775513,-140.7,285,"Weib"
"tor1 whi5_MATalpha_temp30_media_YPD_n120.csv",120,0.00476672536884696,75.0204723493863,7.89743653064124,0.091940723840266,NA,31.675,12.6678064134139,0.399930747069106,0.066544655197568,0.00609073712779829,-479.2,962,2.70180230229906,35.6364670464663,-472.5,949,"Weib"
"tor1 yap1_MATalpha_temp30_media_YPD_n200.csv",200,0.00484907203638859,51.073269056512,8.03950785733674,0.137831550385929,NA,24.21,9.1473641753668,0.377834125376572,0.097198819943894,0.00664308017093145,-732.2,1468,2.88621120867287,27.1395570628655,-725.1,1454,"Weib"
"tor1 ygr130c_MATalpha_temp30_media_YPD_n80.csv",80,0.00554098353171705,50.8183654986048,6.03742088747246,0.0991259919135094,NA,31.55,9.90575845823587,0.313970157154861,0.0983813412746984,0.00287574964825531,-299.8,604,3.56901779751908,35.0718200039767,-295.8,596,"Weib"
"tor1_MATalpha_temp30_media_YPD_n2823.csv",2823,0.00326730246466249,55.9955085620064,7.44681524684413,0.115130934826769,NA,32.2476089266737,11.70712046197,0.363038403516682,0.083493214205322,0.00379195540124529,-10960.1,21924,3.05585522172968,36.0853308670937,-10937.9,21880,"Weib"
"tor1_MATalpha_temp30_n2823_media_YPD.csv",2823,0.00329421618547567,57.2285052317569,7.5286420534254,0.114080247718973,NA,32.2770102727595,11.6599798624256,0.361247208582578,0.0817748263945633,0.00398468596375557,-10969.7,21943,3.06540563017941,36.0940724644316,-10932.7,21869,"Weib"
