"files","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"BY4742_MATalpha_temp30_media_YPD_n19930.csv",19930,0.00474839134036861,51.0798782213902,7.55199165594516,0.128269523814202,NA,26.028349222278,9.60628678428854,0.369070151251329,0.08726739128095,0.00666242133634986,-74535.1,149074,2.91652464200773,29.1472496912925,-73314.6,146633,"Weib"
"sir2_MATa_temp30_media_YPD_n400.csv",400,0.0118677300655156,35.1892817821372,8.2646068398832,0.206443737182805,NA,13.5725,4.898441647753,0.360909312783422,0.13864856292281,0.0178088914287775,-1258.5,2521,2.90266097328004,15.1940349251319,-1200.2,2404,"Weib"
"tor1 ubr2_MATalpha_temp30_media_YPD_n60.csv",60,0.00178999218079724,44.4372242273622,6.01922827742345,0.112950985681344,NA,44.05,13.8740398965423,0.314961178128089,0.112509547304834,0.000414941969591659,-229.9,464,3.77340380478918,48.2492668427815,-245.7,495,"Gomp"
"tor1 ump1_MATalpha_temp30_media_YPD_n140.csv",140,0.00991617257656451,59.8135093544981,7.73944856264743,0.112674354596126,NA,20.8,9.16452340324542,0.440602086694492,0.0834222418101381,0.0122905215563555,-512.9,1030,2.45432456383704,23.5232688826189,-502.6,1009,"Weib"
"tor1 vma21_MATalpha_temp30_media_YPD_n72.csv",72,0.130157512276287,200,4.61012883946251,0.0180506441973126,NA,6.84722222222222,6.31265155382923,0.921928827334086,0.0177312692840899,0.12999425026358,-210.2,424,1.13522497009073,7.1933827572417,-209.6,423,"<2"
"tor1 vma6_MATalpha_temp30_media_YPD_n33.csv",33,0.0588428083075859,67.4740588461785,20,0.28158970017373,NA,5.27272727272727,2.97145510727412,0.563551830689919,0.263376572708279,0.0605104267186236,-79.7,163,1.87444915177914,5.94745927227351,-80.4,165,"Gomp"
"tor1 vms1_MATalpha_temp30_media_YPD_n40.csv",40,0.00513172318404583,50.3831573338137,7.9616683053357,0.13817451453491,NA,23.725,9.20977045288707,0.388188427940446,0.0989320062939021,0.00674005506255158,-146.1,296,2.85236600596639,26.6608625273908,-144.4,293,"Weib"
"tor1 whi5_MATalpha_temp30_media_YPD_n120.csv",120,0.00471683097537153,81.6111961357422,7.89877611557954,0.0845322264864855,NA,33.5666666666667,13.2028347690326,0.39333172102381,0.0611876642981346,0.00604587676942065,-486.5,977,2.75539922763131,37.796471074448,-476.4,957,"Weib"
"tor1 yap1_MATalpha_temp30_media_YPD_n200.csv",200,0.0091892945063505,70.8500283634628,7.75032512451847,0.095276251547693,NA,23.645,10.7674819870622,0.455380925652873,0.0704466457245666,0.0114212164035023,-761.5,1527,2.31567432064196,26.6134732196243,-756.5,1517,"Weib"
"tor1 ygr130c_MATalpha_temp30_media_YPD_n80.csv",80,0.00267101098324104,52.3780190214262,7.49242045030612,0.123953150035137,NA,33.2875,11.2206790899886,0.337083863011297,0.0951557957483359,0.00251102063410944,-305.6,615,3.40365602784435,37.1558873600476,-305.2,614,"<2"
"tor1_MATalpha_temp30_media_YPD_n2823.csv",2823,0.00352327573366624,58.40293696495,7.48659455621625,0.111066239016526,NA,32.064116188452,11.9544877981116,0.372830728526895,0.080632280840395,0.00414214203168534,-11012.9,22030,2.9649254982545,35.917815748127,-10998.6,22001,"Weib"
"tor1_MATalpha_temp30_n2823_media_YPD.csv",2823,0.00332015952530853,56.408070968067,7.44901871578122,0.114327942883068,NA,32.1813673397095,11.8048017822271,0.366821013464545,0.0830211117254508,0.00386472660509529,-10964.9,21934,3.02182439056128,35.9975717655055,-10974.1,21952,"Gomp"
