"files","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"BY4742_MATalpha_temp30_media_YPD_n19930.csv",19930,0.00465678509359906,50.6092477580153,7.55525646112828,0.129526850358887,NA,26.0959357752132,9.57635561805575,0.366967320143073,0.0880580663039138,0.00651286796061018,-74458.8,148922,2.93733749687603,29.2156045180004,-73255.6,146515,"Weib"
"sir2_MATa_temp30_media_YPD_n400.csv",400,0.00035909240819966,1,3.31581842496214,2.31581842496214,NA,13.11,4.54638031128469,0.346787209098756,0.151081421212899,0.0171967135805164,-1232.9,2470,3.0121768752002,14.6527742177119,-1171.5,2347,"Weib"
"tor1 ubr2_MATalpha_temp30_media_YPD_n60.csv",60,0.00279721322290585,54.3227716163664,6.02376650714448,0.0924799371914027,NA,41.5166666666667,15.7097526296125,0.378396289753813,0.0920382786447975,0.00110899218766812,-239,482,2.64043984242029,45.5074964063116,-259,522,"Gomp"
"tor1 ump1_MATalpha_temp30_media_YPD_n140.csv",140,0.0102761418460118,56.5103488734388,7.81440078721439,0.120586776104957,NA,19.7,8.59203244772352,0.43614377907226,0.088268344393762,0.0130092936525507,-504.4,1013,2.47535235657723,22.2544761133177,-494.5,993,"Weib"
"tor1 vma21_MATalpha_temp30_media_YPD_n72.csv",72,0.11249455127714,124.035496169367,6.0001401114189,0.0403121708368978,NA,6.95833333333333,5.75176029393378,0.826600281762939,0.0403110395395291,0.111160795663044,-210,424,1.25479554574298,7.50371825258066,-208.9,422,"Weib"
"tor1 vma6_MATalpha_temp30_media_YPD_n33.csv",33,0.12199862656597,26.9053348507517,6.74094631032935,0.213375761430784,NA,4.12121212121212,2.79237327104535,0.677561161356591,0.185052774502045,0.126389026920753,-76.1,156,1.5305854808568,4.58854531104272,-75.8,156,"<2"
"tor1 vms1_MATalpha_temp30_media_YPD_n40.csv",40,0.00504445346025792,41.1225737444667,8.08530529103816,0.172297223784334,NA,20.825,7.48292929067426,0.359324335686639,0.120993092851554,0.0068099851449373,-138.8,282,3.07463142444034,23.3260788729186,-136.2,276,"Weib"
"tor1 whi5_MATalpha_temp30_media_YPD_n120.csv",120,0.00686812775826092,92.5467285732301,7.75440692070916,0.0729837458853508,NA,31.4,13.3557654437413,0.425342848526794,0.0539796729172772,0.00849918777921956,-488.7,981,2.51685790389261,35.4523208448545,-476.4,957,"Weib"
"tor1 yap1_MATalpha_temp30_media_YPD_n200.csv",200,0.00470449300038697,49.2115171363899,8.05235764156486,0.143307055988931,NA,23.91,9.0898308634225,0.380168584835738,0.100790266801891,0.00642646658861166,-727.5,1459,2.8731678691628,26.7653257208077,-725.7,1455,"Weib"
"tor1 ygr130c_MATalpha_temp30_media_YPD_n80.csv",80,0.0046956077748849,46.9202995575713,6.03606196075499,0.107332263609608,NA,32.2375,9.67476653955726,0.30010908226622,0.10655193345082,0.00215793397288691,-296.3,597,3.79609444376576,35.7208450811703,-293.8,592,"Weib"
"tor1_MATalpha_temp30_media_YPD_n2823.csv",2823,0.00347450358432507,57.8395276105024,7.51508159494235,0.112640643243417,NA,31.8558271342543,11.7293528599401,0.368201171186278,0.0812196740997739,0.00419369821343474,-10972.6,21949,3.00084322341775,35.6424963843595,-10954.3,21913,"Weib"
"tor1_MATalpha_temp30_n2823_media_YPD.csv",2823,0.0033268929739763,56.7496754576428,7.49571364592502,0.114462569055101,NA,32.0471130003542,11.773625673783,0.367384908389497,0.08250243876152,0.0039776518560659,-10962,21928,3.02234812115048,35.8565246395155,-10962.2,21928,"<2"
