"files","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"BY4742_MATalpha_temp30_media_YPD_n19930.csv",19930,0.00471763168765801,51.3816117031362,7.56453789972099,0.127760451300135,NA,26.152082288008,9.58132026168626,0.366369306893767,0.0866682684440468,0.00667300674349072,-74600.6,149205,2.93343736983008,29.2787874937599,-73261.3,146527,"Weib"
"sir2_MATa_temp30_media_YPD_n400.csv",400,0.0118832160520615,32.8051882630015,8.26023411923625,0.221313594088546,NA,13.0025,4.70188931791198,0.361614252483136,0.148086783239565,0.0179485060940046,-1237.9,2480,2.91303448548053,14.5560263328688,-1183.9,2372,"Weib"
"tor1 ubr2_MATalpha_temp30_media_YPD_n60.csv",60,0.000811347933920851,33.3455420333545,6.01021991440732,0.150251566143257,NA,47.3833333333333,10.9576869801433,0.231256144498276,0.149929411109612,6.38035424365027e-05,-213.3,431,6.25891949799902,51.0795387284796,-222.5,449,"Gomp"
"tor1 ump1_MATalpha_temp30_media_YPD_n140.csv",140,0.0112729601959331,66.6215700971119,7.57699581355869,0.0987217173652863,NA,21.1642857142857,9.93765509034996,0.469548333664865,0.0749374244756668,0.0134123896662536,-521.6,1047,2.30006391405361,23.9788648454484,-512.4,1029,"Weib"
"tor1 vma21_MATalpha_temp30_media_YPD_n72.csv",72,0.124625651338607,200,4.14595183193549,0.0157297591596775,NA,7.22222222222222,6.61671426527031,0.916160436729735,0.0147577729067693,0.125048939774156,-214,432,1.20419758773805,7.73562356188867,-212.3,429,"Weib"
"tor1 vma6_MATalpha_temp30_media_YPD_n33.csv",33,0.158614358244024,39.0981907308551,6.52180244165034,0.141229103915867,NA,3.96969696969697,2.97368509265911,0.749096244715654,0.127698895994968,0.16109409123165,-76.5,157,1.41356008049819,4.38636106445216,-75.7,155,"Weib"
"tor1 vms1_MATalpha_temp30_media_YPD_n40.csv",40,0.00661951429352299,48.0960267286926,8.11129628250603,0.147856211129882,NA,20.825,7.77203237123258,0.373206836553786,0.103571731362361,0.0091273729817295,-141.6,287,2.91640315346719,23.3822277106009,-137.5,279,"Weib"
"tor1 whi5_MATalpha_temp30_media_YPD_n120.csv",120,0.00595496564238795,85.1314291494783,7.79838928204359,0.0798575725788253,NA,31.45,13.568902905188,0.431443653583085,0.0586720659628143,0.00749414636516575,-485.8,976,2.47791185069899,35.4010050684615,-481.3,967,"Weib"
"tor1 yap1_MATalpha_temp30_media_YPD_n200.csv",200,0.00894949944094301,71.4174039808659,7.86220727032702,0.0960859242680614,NA,23.9,10.2902598235507,0.430554804332664,0.0698751778029821,0.0114353123392331,-760.4,1525,2.46145396433535,26.906563382659,-746.2,1496,"Weib"
"tor1 ygr130c_MATalpha_temp30_media_YPD_n80.csv",80,0.00259699230520545,49.5491307212197,7.50226906188469,0.131228721215488,NA,32.425,10.6981306778334,0.329934639254692,0.100532361573154,0.00240305565490258,-301.7,607,3.50137436542209,36.1598398521244,-301.1,606,"<2"
"tor1_MATalpha_temp30_media_YPD_n2823.csv",2823,0.00345712320684983,58.9041671135106,7.52377739291815,0.110752391767913,NA,32.240170031881,11.9577149615123,0.370894909973731,0.0799263587223842,0.00416427009558012,-11022.1,22048,2.98459916600462,36.1072287525933,-10998.2,22000,"Weib"
"tor1_MATalpha_temp30_n2823_media_YPD.csv",2823,0.00338981167244089,56.0300443550255,7.4023535998102,0.114266438185248,NA,31.9429684732554,11.8513683571259,0.371016499829956,0.0836887854843159,0.00386497320661698,-10960.4,21925,2.99401697723477,35.7669930746091,-10976.2,21956,"Gomp"
