"files","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"BY4742_MATalpha_temp30_media_YPD_n19930.csv",19930,0.00456955377174697,50.7044772504465,7.56871878403549,0.129549087974823,NA,26.2903161063723,9.53242834094196,0.36258325317859,0.087799293961566,0.00643137934095303,-74504.2,149012,2.97092578632436,29.4259942545187,-73141.1,146286,"Weib"
"sir2_MATa_temp30_media_YPD_n400.csv",400,0.00998924086871191,29.3730537824501,8.08904617251584,0.241345221542863,NA,13.065,4.81911138971348,0.368856593165976,0.163967671032253,0.0147719065092977,-1229.1,2462,2.91375544160649,14.6568203704081,-1190.5,2385,"Weib"
"tor1 ubr2_MATalpha_temp30_media_YPD_n60.csv",60,0.0016422261964668,44.090800139802,6.0175070366661,0.113799409871373,NA,44.5333333333333,14.1367014428266,0.317440900662274,0.113394049772078,0.000378734878671391,-229.7,463,3.73928916099153,48.708995958633,-247.4,499,"Gomp"
"tor1 ump1_MATalpha_temp30_media_YPD_n140.csv",140,0.00792120067421869,53.9426968604475,7.89126043802202,0.127751500001011,NA,21.1714285714286,8.77204754252885,0.414334229404197,0.0924052853834649,0.0102487738616932,-507.4,1019,2.63026089876897,23.8950948744951,-497.8,1000,"Weib"
"tor1 vma21_MATalpha_temp30_media_YPD_n72.csv",72,0.0929906752856308,131.918783907268,6.5351312447281,0.0419586284893213,NA,8.04166666666667,6.3853650893229,0.794035037014247,0.0378960270511582,0.0945163714791745,-219.9,444,1.33678405965509,8.79978295863354,-217.6,439,"Weib"
"tor1 vma6_MATalpha_temp30_media_YPD_n33.csv",33,0.118908392543151,1,1.65253171631518,0.652531716315177,NA,3.66666666666667,2.7118566825455,0.739597277057863,0.128678234094382,0.180294914548483,-74,152,1.47283019008145,4.08314755325491,-72.3,149,"Weib"
"tor1 vms1_MATalpha_temp30_media_YPD_n40.csv",40,0.00392195186867351,24.3265794814332,5.4753085862639,0.183967852516199,NA,23.725,8.82010378449317,0.371764121580323,0.104735395058755,0.0061065031378176,-144.5,293,2.98921143815754,26.5890927066109,-142.9,290,"Weib"
"tor1 whi5_MATalpha_temp30_media_YPD_n120.csv",120,0.00677411494245929,90.9401496187114,7.66567667469343,0.0732974016717687,NA,31.4416666666667,13.9734416959148,0.444424331701506,0.0549345832473314,0.00817180838877452,-489.6,983,2.41803229224837,35.5071855150151,-482.4,969,"Weib"
"tor1 yap1_MATalpha_temp30_media_YPD_n200.csv",200,0.0058737195223122,55.9194640485599,8.02635965908756,0.125651412770801,NA,24.07,9.51935874703616,0.395486445659998,0.0889580207845404,0.00789131816738009,-740.2,1484,2.74001128637186,27.0191674456952,-733.1,1470,"Weib"
"tor1 ygr130c_MATalpha_temp30_media_YPD_n80.csv",80,0.00234252877769703,51.0424848884558,7.61264863646636,0.129551855692706,NA,34.0125,10.1076406116451,0.29717429214686,0.097571609412025,0.00226420003424286,-301.8,608,3.76396295511058,37.6693736480259,-297.8,600,"Weib"
"tor1_MATalpha_temp30_media_YPD_n2823.csv",2823,0.00294699758726811,53.9458706215598,7.4940804342067,0.120381418621712,NA,32.0924548352816,11.6582093195577,0.363269478118606,0.0858814891893281,0.00361162117685029,-10917.8,21840,3.06273157609941,35.8911855189608,-10934.1,21872,"Gomp"
"tor1_MATalpha_temp30_n2823_media_YPD.csv",2823,0.00329953739353529,56.2346318585858,7.45078338271268,0.114711934078889,NA,32.2369819341126,11.7885705901007,0.365684685191521,0.0832079164159376,0.00382738099017166,-10962.3,21929,3.0323991848101,36.0551545342824,-10970.2,21944,"Gomp"
