"files","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"BY4742_MATalpha_temp30_media_YPD_n19930.csv",19930,0.00467957211465788,51.3799595448639,7.57422553381893,0.127953108411431,NA,26.2182639237331,9.55833992947648,0.364567995702574,0.086604997462598,0.00664564716687912,-74601.2,149206,2.94738954318277,29.3470815200927,-73215.6,146435,"Weib"
"sir2_MATa_temp30_media_YPD_n400.csv",400,0.013286670558343,34.1289049659121,8.13292504297195,0.208999528408435,NA,12.8575,4.98490893022195,0.387704369451444,0.143164317244982,0.0190713033318235,-1247.5,2499,2.73760573601494,14.4327327548835,-1205.6,2415,"Weib"
"tor1 ubr2_MATalpha_temp30_media_YPD_n60.csv",60,0.00212284437649695,48.1670211740984,6.02038727900696,0.104228726556722,NA,42.45,15.4145264967382,0.363121943386059,0.103799257184355,0.000658980777812419,-235.1,474,3.12343800192719,46.8331953894709,-253.2,510,"Gomp"
"tor1 ump1_MATalpha_temp30_media_YPD_n140.csv",140,0.00888885011497537,57.00976397332,7.84843485011074,0.120127402269473,NA,20.9785714285714,8.94223497174086,0.426255667703003,0.0874914413282963,0.0113471334781984,-510.1,1024,2.54765626820892,23.6981752392082,-500.1,1004,"Weib"
"tor1 vma21_MATalpha_temp30_media_YPD_n72.csv",72,0.103766248328652,73.7019322413868,6.61529967433059,0.0761893142223123,NA,6.41666666666667,4.79950114778668,0.747974204849872,0.0678038165936284,0.106198438629632,-202.1,408,1.39705369945397,7.06672971238936,-200.1,404,"Weib"
"tor1 vma6_MATalpha_temp30_media_YPD_n33.csv",33,0.0615479825823009,72.469502439888,20,0.262179252793409,NA,5.33333333333333,3.14907393794853,0.59045136336535,0.249870181314526,0.0618795904379126,-80.8,166,1.74387928881062,5.98365628409875,-82.3,169,"Gomp"
"tor1 vms1_MATalpha_temp30_media_YPD_n40.csv",40,0.0057708849399164,43.6267479211397,8.00276380076468,0.16051537495811,NA,20.675,7.82300191578393,0.378379778272499,0.114125143422561,0.00770734270016297,-140.2,284,2.93230697425443,23.2479602290338,-137.6,279,"Weib"
"tor1 whi5_MATalpha_temp30_media_YPD_n120.csv",120,0.00566632244685766,84.636048436564,7.75136260536568,0.0797693504136825,NA,31.9166666666667,14.3049520328124,0.448196930531982,0.0590168477736437,0.00705367835481515,-488.5,981,2.36869791988573,35.9148667113091,-488.3,981,"<2"
"tor1 yap1_MATalpha_temp30_media_YPD_n200.csv",200,0.00599133216554648,58.1869551222593,8.12521715107445,0.122453858190437,NA,24.3,9.18322700859874,0.377910576485545,0.0855157903321391,0.00837441945124696,-741.3,1487,2.83310044834073,27.2280335812939,-726.2,1456,"Weib"
"tor1 ygr130c_MATalpha_temp30_media_YPD_n80.csv",80,0.00253552132124796,50.7579427068495,7.57211670586913,0.129479572169151,NA,33.15,10.2501620857824,0.309205492783782,0.0981362938369954,0.00241643094091522,-301.8,608,3.64361105696303,36.829029200856,-298.5,601,"Weib"
"tor1_MATalpha_temp30_media_YPD_n2823.csv",2823,0.003481781148245,58.368585993661,7.57951644973429,0.112723588172049,NA,31.8278427205101,11.6805205855257,0.366990646777286,0.0804412702208473,0.00430175314887427,-10977.1,21958,3.00070510243826,35.6016157436448,-10946.9,21898,"Weib"
"tor1_MATalpha_temp30_n2823_media_YPD.csv",2823,0.00330331401845212,56.3332236734762,7.4496072065279,0.114490291624561,NA,32.2313142047467,11.71190239147,0.363370302466451,0.0830852894292579,0.00384826831394647,-10959.4,21923,3.05250576790258,36.053822607049,-10944.9,21894,"Weib"
