"files","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"BY4742_MATalpha_temp30_media_YPD_n19930.csv",19930,0.00460916504783512,50.6233166632452,7.57162103842576,0.129814114751534,NA,26.1722027094832,9.49782030317315,0.362897246693406,0.0879202961797629,0.00649886076695163,-74439.8,148884,2.96737178802807,29.2942080057918,-73072.1,146148,"Weib"
"sir2_MATa_temp30_media_YPD_n400.csv",400,0.00930147926268482,28.6422694335277,8.10445614121334,0.248040964690358,NA,13.1775,4.76947202618081,0.361940582521784,0.16748745541531,0.0139360220009254,-1226.5,2457,2.94337837027261,14.7525107289439,-1190.3,2385,"Weib"
"tor1 ubr2_MATalpha_temp30_media_YPD_n60.csv",60,0.00371616685366054,62.1517904924617,6.02746669450414,0.0808901345346426,NA,40.85,15.8572284752177,0.388181847618548,0.0804456222538639,0.00176716245939553,-243.1,490,2.67332055447089,45.1395399083406,-256.4,517,"Gomp"
"tor1 ump1_MATalpha_temp30_media_YPD_n140.csv",140,0.00355425566061091,9.89723507259832,3.83495290830509,0.28643887787954,NA,21.2642857142857,8.09797089273915,0.380824966403588,0.104323597711184,0.00841174160939256,-498.4,1001,2.8661795804997,23.9146667928243,-487.8,980,"Weib"
"tor1 vma21_MATalpha_temp30_media_YPD_n72.csv",72,0.153037985781578,200,2.33548018024356,0.00667740090121781,NA,6.27777777777778,6.10523262576542,0.972514931537854,0.00670845728732739,0.152831947873998,-204.2,412,1.12085313849226,6.5759543509702,-203.5,411,"<2"
"tor1 vma6_MATalpha_temp30_media_YPD_n33.csv",33,0.119264476592928,29.0422341055018,6.75379540054474,0.198118208800429,NA,4.3030303030303,2.89919006453579,0.673755437532965,0.171497852996703,0.123738360064084,-77.6,159,1.56485831234689,4.80833276872722,-76.8,158,"<2"
"tor1 vms1_MATalpha_temp30_media_YPD_n40.csv",40,0.00780551245030739,49.6172975158764,7.9378817986755,0.139827885556555,NA,20.15,8.24170134290494,0.409017436372453,0.10044610763997,0.010245693585913,-142.3,289,2.68637468560882,22.7114857614249,-139.6,283,"Weib"
"tor1 whi5_MATalpha_temp30_media_YPD_n120.csv",120,0.00526070742972017,82.1173955447522,7.81418264748341,0.0829809884042149,NA,32.6166666666667,13.1303633832819,0.402566072047479,0.0608192051875576,0.00655036356264346,-485.3,975,2.68610954943203,36.7501665214281,-475.7,955,"Weib"
"tor1 yap1_MATalpha_temp30_media_YPD_n200.csv",200,0.00639217730164756,60.3997684836001,7.82112982292361,0.112933045840659,NA,24.825,10.4344989742786,0.420322214472451,0.0824855755891263,0.0080807491467018,-754.1,1512,2.56751986552939,27.9326036500484,-750.5,1505,"Weib"
"tor1 ygr130c_MATalpha_temp30_media_YPD_n80.csv",80,0.0033377367924367,43.5715784807294,6.03027406673119,0.115448515801555,NA,35.2875,9.81498950520793,0.278143521224454,0.114738269632577,0.00119863011266321,-294.2,592,4.2294643991636,38.8403062023323,-294.6,593,"<2"
"tor1_MATalpha_temp30_media_YPD_n2823.csv",2823,0.00343548179428489,56.6964645475682,7.45723062316131,0.11389123951007,NA,31.804817569961,11.7951967797646,0.370861953659024,0.0827441452685829,0.00402158545194248,-10965.7,21935,2.98094934420906,35.6034552777014,-10968,21940,"Gomp"
"tor1_MATalpha_temp30_n2823_media_YPD.csv",2823,0.00335927420514231,55.9713913820906,7.47132133923951,0.115618375377929,NA,31.7814381863266,11.6203856187328,0.365634353946017,0.0835539314774852,0.00396519856188803,-10938.4,21881,3.02242041838839,35.5510490174983,-10928.2,21860,"Weib"
