"files","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"BY4742_MATalpha_temp30_media_YPD_n19930.csv",19930,0.00460274365528882,50.8200508734445,7.56539621119167,0.12918909167449,NA,26.260712493728,9.57022510626604,0.364431281464725,0.0876221002923531,0.00646933247351319,-74531.5,149067,2.9569802362869,29.3967193501939,-73227,146458,"Weib"
"sir2_MATa_temp30_media_YPD_n400.csv",400,0.00878961085116995,30.4170348234032,8.40118579897102,0.243323711267098,NA,13.64,4.59436289664467,0.336830124387439,0.157681157685007,0.0145361087333494,-1232.1,2468,3.13499719390475,15.2210154454501,-1176.5,2357,"Weib"
"tor1 ubr2_MATalpha_temp30_media_YPD_n60.csv",60,0.0019022934632297,47.2498226027305,6.01907757189921,0.106224262768114,NA,44.0833333333333,13.9809697133029,0.317148651341465,0.10581378664097,0.000535587958599373,-232.1,468,3.71410559422125,48.3639355497454,-246,496,"Gomp"
"tor1 ump1_MATalpha_temp30_media_YPD_n140.csv",140,0.00983173835374538,59.0829425310563,7.66223089151392,0.112760648100964,NA,20.8142857142857,9.453852866345,0.454200206344646,0.0844584627163631,0.0119401390192607,-513.8,1032,2.39120024864827,23.5628475365676,-506.7,1017,"Weib"
"tor1 vma21_MATalpha_temp30_media_YPD_n72.csv",72,0.10723877826909,200,3.72470829814986,0.0136235414907493,NA,8.38888888888889,7.73970111799746,0.922613378304333,0.0129985523544387,0.107368401805597,-224.8,454,1.14748860657383,8.84310576913803,-224,452,"Weib"
"tor1 vma6_MATalpha_temp30_media_YPD_n33.csv",33,0.0488259185476267,17.7438413577204,7.22115384925948,0.35060919018827,NA,5.39393939393939,2.94681389320943,0.546319429639951,0.277481838063957,0.0546208818330147,-79.6,163,1.86735293932541,6.04364858183244,-81.5,167,"Gomp"
"tor1 vms1_MATalpha_temp30_media_YPD_n40.csv",40,0.00607682852172164,48.8569385175803,8.01780740754549,0.143639933661014,NA,21.85,8.24481188851044,0.377336928535947,0.101988455483029,0.00814278339123226,-143.3,291,2.89720805159372,24.5549893136243,-139.8,284,"Weib"
"tor1 whi5_MATalpha_temp30_media_YPD_n120.csv",120,0.0052911259051454,81.2717448079758,7.85360756018064,0.0843295240722831,NA,32.175,13.2865399129022,0.412946073439073,0.0614501651726645,0.00665190239219427,-484.3,973,2.57310050386988,36.1032170531503,-480.6,965,"Weib"
"tor1 yap1_MATalpha_temp30_media_YPD_n200.csv",200,0.00555862939058234,60.358073987436,7.99375054982906,0.115871002631477,NA,25.94,10.02741969445,0.386562054527755,0.0824786240840597,0.0073574085068954,-754.5,1513,2.79271866153151,29.1172572561392,-742.6,1489,"Weib"
"tor1 ygr130c_MATalpha_temp30_media_YPD_n80.csv",80,0.0026391684688677,55.4831688831109,7.4821373881772,0.116830698726553,NA,35,11.537500771425,0.329642879183572,0.0898645866290146,0.00245285414040072,-309.2,622,3.44489417589736,39.0113099767907,-307.7,619,"Weib"
"tor1_MATalpha_temp30_media_YPD_n2823.csv",2823,0.00338807171036052,57.7950193262127,7.52642118209691,0.112923592001238,NA,32.2398157987956,11.725218067605,0.363687501838735,0.0811465084949273,0.00405908812794848,-10983.3,21971,3.03177198387879,36.0466795886542,-10958.6,21921,"Weib"
"tor1_MATalpha_temp30_n2823_media_YPD.csv",2823,0.00340445267646694,56.5009515759457,7.45177470584418,0.114188779584925,NA,31.9450938717676,11.744300449022,0.367640192142347,0.0829533808979338,0.00395400262514924,-10961.9,21928,3.00753104907836,35.7474122072013,-10955.7,21915,"Weib"
