"files","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"BY4742_MATalpha_temp30_media_YPD_n19930.csv",19930,0.00466083078282652,50.8263257286096,7.57092216849669,0.129281864748251,NA,26.132513798294,9.52117476378141,0.364342092661708,0.0875731888009591,0.00657083514886151,-74470.6,148945,2.95790663901881,29.2577546033077,-73103.4,146211,"Weib"
"sir2_MATa_temp30_media_YPD_n400.csv",400,0.00797010728551718,26.1072518192526,8.18198243899767,0.275095306419857,NA,13.06,4.41759979739279,0.338254195818743,0.180928297093019,0.0126347993908786,-1203.4,2411,3.15135455293341,14.5816697768701,-1160.2,2324,"Weib"
"tor1 ubr2_MATalpha_temp30_media_YPD_n60.csv",60,0.00154471715010268,44.6994483400761,6.0166299939109,0.112230244000867,NA,45.7666666666667,15.0989579466083,0.32991168128059,0.111850587285893,0.000343343223656299,-231.5,467,3.2666291116556,49.7486740085878,-256.4,517,"Gomp"
"tor1 ump1_MATalpha_temp30_media_YPD_n140.csv",140,0.00931068766211647,59.3698852470407,7.70910344675935,0.113005161098804,NA,21.2928571428571,9.46747284853347,0.444631398455111,0.0840472829879367,0.0114405059308653,-515.3,1035,2.44734276052311,24.0998714106667,-507,1018,"Weib"
"tor1 vma21_MATalpha_temp30_media_YPD_n72.csv",72,0.133667167405649,125.884871427769,6.00011141072716,0.0397197165474817,NA,6.05555555555556,5.0403691148339,0.832354532724865,0.0397188301138823,0.132428465039862,-200.2,404,1.30685541887324,6.60986087067939,-197.7,399,"Weib"
"tor1 vma6_MATalpha_temp30_media_YPD_n33.csv",33,0.0552122946335418,1,2.24901912510992,1.24901912510992,NA,3.6969696969697,2.12845085221694,0.575728509206222,0.251513955961996,0.126656016133876,-70.5,145,1.87440412247267,4.18234280306132,-67.9,140,"Weib"
"tor1 vms1_MATalpha_temp30_media_YPD_n40.csv",40,0.00699198374694668,50.7701826162643,7.85968324101565,0.135112439773225,NA,21.45,8.9039029183548,0.41510036915407,0.0981940039006118,0.00893015281684452,-144.5,293,2.66287980853664,24.1925448063157,-142.7,289,"Weib"
"tor1 whi5_MATalpha_temp30_media_YPD_n120.csv",120,0.00655731772135423,86.2269650167645,7.71239567301233,0.0778456677874176,NA,30.8083333333333,13.4728459143127,0.437311741876528,0.0579305920260868,0.00799974795895025,-485.2,974,2.42506585133894,34.6673405520644,-480.6,965,"Weib"
"tor1 yap1_MATalpha_temp30_media_YPD_n200.csv",200,0.00839431498947593,62.5161583792222,7.81787550993702,0.109057812998999,NA,22.69,10.0987038324469,0.445072888164252,0.0797628171003217,0.0106305983765858,-746.8,1498,2.40007890129348,25.5540082162788,-743.7,1491,"Weib"
"tor1 ygr130c_MATalpha_temp30_media_YPD_n80.csv",80,0.0054132270392084,51.4746395201577,6.0368953761891,0.0978519795989368,NA,32.075,10.1940352378428,0.31781871357265,0.0971273258802121,0.0027851830525964,-301.4,607,3.54107559401198,35.6960190597118,-297.9,600,"Weib"
"tor1_MATalpha_temp30_media_YPD_n2823.csv",2823,0.00325873715469542,55.6603207474249,7.43195605956672,0.115557294194434,NA,32.2865745660645,11.7325976983471,0.363389360935145,0.0839407581114738,0.00374023823945882,-10948.9,21902,3.05874700035415,36.1084928327824,-10952.5,21909,"Gomp"
"tor1_MATalpha_temp30_n2823_media_YPD.csv",2823,0.00308714957163503,54.765084192325,7.42537437445813,0.117326111503698,NA,32.1746369110875,11.6648038336383,0.362546556962653,0.0850819060354361,0.00366675417901808,-10927.7,21859,3.06950568841714,35.9810939784158,-10934.9,21874,"Gomp"
