"files","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"BY4742_MATalpha_temp30_media_YPD_n19930.csv",19930,0.00469720745679207,51.2560095410746,7.56875237146057,0.128155750521246,NA,26.129503261415,9.59639829090446,0.367262943918085,0.0868523356017521,0.00667664060695863,-74564.1,149132,2.93165577847571,29.2595913979982,-73276.4,146557,"Weib"
"sir2_MATa_temp30_media_YPD_n400.csv",400,0.0127770484037392,34.5937888624137,8.37989722164584,0.213330122670203,NA,12.99,4.49894445988532,0.346339065426122,0.140793282315845,0.0197022688293578,-1239.2,2482,2.98306844989271,14.500104884,-1169.6,2343,"Weib"
"tor1 ubr2_MATalpha_temp30_media_YPD_n60.csv",60,0.00118458431449403,38.5066133668885,6.01402646502179,0.1302120863564,NA,45.8666666666667,13.6462159238211,0.297519242525169,0.129835997273894,0.00016989981807947,-223.5,451,3.78850344470949,49.5281486113309,-249.7,503,"Gomp"
"tor1 ump1_MATalpha_temp30_media_YPD_n140.csv",140,0.00855963419090364,61.3863323078723,7.64732914079669,0.108286794321873,NA,22.5785714285714,10.2318924859374,0.453168284729907,0.0813038040904239,0.0103204776035914,-523.3,1051,2.40013514576394,25.5482346405589,-518.5,1041,"Weib"
"tor1 vma21_MATalpha_temp30_media_YPD_n72.csv",72,0.138405536787491,199.999999987587,2.65945564158779,0.00829727820845393,NA,6.84722222222222,6.55563347079768,0.957415030217917,0.00773413193304928,0.138690292373617,-210.4,425,1.15461736177922,7.24010093114488,-209.3,423,"Weib"
"tor1 vma6_MATalpha_temp30_media_YPD_n33.csv",33,0.161077959498448,37.6188935703894,6.54896726414947,0.147504797124527,NA,3.87878787878788,2.88051184424721,0.742631959844985,0.132688015659493,0.163981027796046,-75.7,155,1.43336751909671,4.29626985341245,-74.7,153,"Weib"
"tor1 vms1_MATalpha_temp30_media_YPD_n40.csv",40,0.012969520654747,62.1805739523079,7.62257189962122,0.106505480388468,NA,19.075,8.88786986680334,0.465943374406466,0.0802660492919503,0.0156319141016829,-145.1,294,2.33427405409461,21.6148997220357,-141.4,287,"Weib"
"tor1 whi5_MATalpha_temp30_media_YPD_n120.csv",120,0.00734595570156071,99.1285287311555,7.49536286312382,0.0655246571926813,NA,32.2166666666667,15.3864413374507,0.47759259195398,0.0504072044917876,0.0085083166141846,-497.1,998,2.22343278028829,36.3623648503887,-494.3,993,"Weib"
"tor1 yap1_MATalpha_temp30_media_YPD_n200.csv",200,0.00815177722029667,66.3485597354479,7.9683514366652,0.105026416013402,NA,23.625,9.77456318344383,0.413738124166935,0.0751599148717091,0.0107458712680126,-751.8,1508,2.56550115098859,26.5549965487844,-737.3,1479,"Weib"
"tor1 ygr130c_MATalpha_temp30_media_YPD_n80.csv",80,0.00405921988017683,45.9420403579128,6.03280176807937,0.109546762156648,NA,33.375,10.3708146964621,0.310736020867778,0.10882055272548,0.00173946395266687,-297.8,600,3.78444684412172,37.0363093774958,-298.7,601,"<2"
"tor1_MATalpha_temp30_media_YPD_n2823.csv",2823,0.00340301549523396,56.3878395717465,7.43793355361734,0.114172374797688,NA,31.9316330145236,11.8263451590048,0.37036455835584,0.0831444965948551,0.00393044290094556,-10964.7,21933,2.9948112324985,35.7493023969943,-10971.5,21947,"Gomp"
"tor1_MATalpha_temp30_n2823_media_YPD.csv",2823,0.00324185967411304,55.8108551335952,7.47027205209939,0.115932143247248,NA,32.2334396032589,11.5613662246277,0.35867615640556,0.0836264042263224,0.00380841272386309,-10939.1,21882,3.10151565670415,36.0525832843508,-10898.6,21801,"Weib"
