"files","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"BY4742_MATalpha_temp30_media_YPD_n19930.csv",19930,0.00460450415657655,50.782601032618,7.57186057095509,0.129411657483514,NA,26.2357752132464,9.51384130568887,0.36262855693646,0.087642260287817,0.00649310592319213,-74491.4,148987,2.96894037853864,29.365920569503,-73100.8,146206,"Weib"
"sir2_MATa_temp30_media_YPD_n400.csv",400,0.0115399200913764,31.8497696282689,8.33324162716545,0.230244730582186,NA,12.8375,4.53956085783139,0.353617204115396,0.151996307611374,0.017956278138453,-1227.4,2459,2.97151901569102,14.3471846609162,-1172,2348,"Weib"
"tor1 ubr2_MATalpha_temp30_media_YPD_n60.csv",60,0.00175485253665966,43.7240104089526,6.01894091819545,0.114786838427058,NA,43.8166666666667,13.6747840024669,0.31209092436212,0.11434451115224,0.000401783460688943,-228.6,461,3.80425178025685,47.8979913126539,-245.2,494,"Gomp"
"tor1 ump1_MATalpha_temp30_media_YPD_n140.csv",140,0.0109565921406936,63.0877326419044,7.66642937783982,0.105669186364321,NA,20.6642857142857,9.35826546853906,0.452871470997397,0.0791138111401571,0.0133282470998915,-515.6,1035,2.38651174689115,23.401192656568,-504.3,1013,"Weib"
"tor1 vma21_MATalpha_temp30_media_YPD_n72.csv",72,0.108657610684734,200,3.32589122800984,0.0116294561400492,NA,8.40277777777778,7.85907517445972,0.935294896795206,0.0112567391873753,0.10862552889003,-225,454,1.10755785922046,8.75011307804197,-224.7,453,"<2"
"tor1 vma6_MATalpha_temp30_media_YPD_n33.csv",33,0.077677246653655,1,1.98011431057392,0.980114310573921,NA,3.6969696969697,2.36491078696492,0.639688983359363,0.222870090073837,0.13540751889566,-71.8,148,1.6541492814413,4.15109949482719,-70.8,146,"Weib"
"tor1 vms1_MATalpha_temp30_media_YPD_n40.csv",40,0.00746867650855036,42.724145992543,7.99354822132631,0.163690766868621,NA,18.575,7.4175381222392,0.399329104831182,0.116512507380209,0.00996325167095253,-137.8,280,2.77325514232342,20.9236695595474,-135.4,275,"Weib"
"tor1 whi5_MATalpha_temp30_media_YPD_n120.csv",120,0.00462787126586013,78.1633867605651,7.73990972079598,0.0862284760183445,NA,33.475,13.9398241552392,0.416424918752479,0.0638841244818983,0.00556921485567416,-486.2,976,2.59807043248894,37.6333892576087,-485.4,975,"<2"
"tor1 yap1_MATalpha_temp30_media_YPD_n200.csv",200,0.00882813915823118,69.3152935153494,7.87231545777439,0.0991457311834446,NA,23.6,10.1213739707253,0.428871778420565,0.0719810589295678,0.0113235046774673,-756.7,1517,2.47124704672628,26.5625632495628,-743.2,1490,"Weib"
"tor1 ygr130c_MATalpha_temp30_media_YPD_n80.csv",80,0.00254906127137954,52.5088781224684,7.58798159263434,0.12546414679188,NA,33.7125,10.7163589012904,0.317874939600753,0.0948931705818373,0.00247132128499966,-304.3,613,3.56477829230551,37.4844594141718,-302,608,"Weib"
"tor1_MATalpha_temp30_media_YPD_n2823.csv",2823,0.00346742325594828,57.6733941981399,7.51419676275773,0.11294977265215,NA,31.8568898335105,11.8648511556484,0.372442232046383,0.0814293975606254,0.00415178935641899,-10981.8,21968,2.9748134475941,35.6708651756274,-10982.3,21969,"<2"
"tor1_MATalpha_temp30_n2823_media_YPD.csv",2823,0.0035083552232794,58.3788846109024,7.48944526654614,0.111160829978143,NA,31.997166135317,11.9165831087153,0.372426203568143,0.0806626140846142,0.0041708264436459,-11005.9,22016,2.9678681541855,35.8365869425244,-10991.4,21987,"Weib"
