"files","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"BY4742_MATalpha_temp30_media_YPD_n19930.csv",19930,0.00464476993882552,51.0853053360109,7.56428250774591,0.12849649159518,NA,26.268339187155,9.57558101737523,0.364529365528278,0.0871737717079601,0.00652587154898389,-74579.5,149163,2.95455051859391,29.4087528369023,-73225.2,146454,"Weib"
"sir2_MATa_temp30_media_YPD_n400.csv",400,0.00755742548334277,25.8738541689942,8.23655528631223,0.279686019680211,NA,13.085,4.4398260256281,0.339306536158051,0.182040534914832,0.0124297547146932,-1202.3,2409,3.1553095066001,14.6043538837153,-1162.9,2330,"Weib"
"tor1 ubr2_MATalpha_temp30_media_YPD_n60.csv",60,0.00275154183456626,53.1494690253149,6.02446782678355,0.0945346758664778,NA,41.85,15.8443969672007,0.37859968858305,0.0940695689395255,0.000998440295728661,-238.4,481,2.76127006387621,46.0214751989521,-257.9,520,"Gomp"
"tor1 ump1_MATalpha_temp30_media_YPD_n140.csv",140,0.00814831673388517,54.0139675094488,7.98599776498786,0.129336875017851,NA,20.8357142857143,8.32315891391419,0.39946597461364,0.0922710459492107,0.0108364881164057,-504.3,1013,2.69464060440378,23.4609114867255,-491.5,987,"Weib"
"tor1 vma21_MATalpha_temp30_media_YPD_n72.csv",72,0.114106792517742,190.220483365849,6.00004853815212,0.0262855421754742,NA,7.375,6.24711200881689,0.847066035093816,0.0262852868144017,0.113361827627557,-214.8,434,1.28931748528833,8.02373256826457,-212.2,428,"Weib"
"tor1 vma6_MATalpha_temp30_media_YPD_n33.csv",33,0.0772786987993017,1,2.08797500471591,1.08797500471591,NA,3.42424242424242,2.12176670239542,0.619630983885388,0.233357951011527,0.15017451881406,-69.2,142,1.75257100351003,3.86885461448917,-66.8,138,"Weib"
"tor1 vms1_MATalpha_temp30_media_YPD_n40.csv",40,0.00960401051047244,52.5440408632159,7.86153353654196,0.130586331462479,NA,19.35,8.19802978206912,0.423670789771014,0.0948904341971288,0.0123115827787344,-142.4,289,2.57882630212394,21.8636877822734,-138.9,282,"Weib"
"tor1 whi5_MATalpha_temp30_media_YPD_n120.csv",120,0.00688076879553967,98.2184991451158,7.56402318844916,0.0668308235778573,NA,32.8666666666667,15.1662680404413,0.461448317660484,0.0508720941215526,0.00809117621793084,-497.4,999,2.31685974346825,37.1175437692529,-492.3,989,"Weib"
"tor1 yap1_MATalpha_temp30_media_YPD_n200.csv",200,0.0071458742166982,65.5969564255051,7.97652937550091,0.106354467579967,NA,24.745,10.0326088933054,0.405439842121858,0.0759961047956517,0.009447427883906,-756.5,1517,2.65051046911935,27.8481297727096,-740.8,1486,"Weib"
"tor1 ygr130c_MATalpha_temp30_media_YPD_n80.csv",80,0.00240947689764671,51.7305933324553,7.4770419601789,0.125207184819109,NA,34.075,11.2077900123988,0.328915334186317,0.096324948849773,0.00225058963783581,-305.1,614,3.51390028719805,37.9613597916263,-305.1,614,"<2"
"tor1_MATalpha_temp30_media_YPD_n2823.csv",2823,0.00332360227620387,56.4101517587483,7.48762597532766,0.115008128378622,NA,32.0276301806589,11.6586496764023,0.364018493114825,0.0829205421071231,0.00394618891809184,-10951.1,21906,3.04432180032948,35.825846329089,-10933.1,21870,"Weib"
"tor1_MATalpha_temp30_n2823_media_YPD.csv",2823,0.00344851394706087,57.9311772455106,7.54275142191698,0.112940073601284,NA,31.9929153382926,11.6835467718046,0.365191688480496,0.0809989208416553,0.00416940345927278,-10977.5,21959,3.03615873468532,35.8164781834522,-10927.2,21858,"Weib"
