"files","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"BY4742_MATalpha_temp30_media_YPD_n19930.csv",19930,0.00472633642329917,51.1629519268531,7.55819402604711,0.128182479295238,NA,26.0910687405921,9.58418365630906,0.367335801825478,0.087082908911488,0.00665175307726705,-74553.9,149112,2.93001504841683,29.2163446741089,-73251.6,146507,"Weib"
"sir2_MATa_temp30_media_YPD_n400.csv",400,0.0106554791000286,32.4100708277574,8.32673822984273,0.226063629073214,NA,13.3975,4.61386096805934,0.34438223310762,0.149344634660215,0.0165980291490461,-1239.1,2482,3.02895897968234,14.9578866468258,-1179.3,2363,"Weib"
"tor1 ubr2_MATalpha_temp30_media_YPD_n60.csv",60,0.00106054398749073,29.9690677313181,6.01404502822821,0.167307340794871,NA,46.6166666666667,11.4389931799854,0.245384194064756,0.166807292646774,3.43677202886473e-05,-210.1,424,5.40497407109016,49.9515729362184,-232.5,469,"Gomp"
"tor1 ump1_MATalpha_temp30_media_YPD_n140.csv",140,0.00666831729407007,50.8531779066395,7.97831488627402,0.13722475513891,NA,21.7,8.5651964325436,0.394709513020442,0.0979115270376661,0.00882818678078682,-504.7,1013,2.7687488721137,24.4330496740404,-495.5,995,"Weib"
"tor1 vma21_MATalpha_temp30_media_YPD_n72.csv",72,0.133504451954098,200,2.42089595224215,0.00710447976121075,NA,7.13888888888889,6.88191251577673,0.964003309602966,0.00677292626778062,0.133602350179893,-213.4,431,1.14996338562155,7.54413948998054,-212.3,429,"Weib"
"tor1 vma6_MATalpha_temp30_media_YPD_n33.csv",33,0.10049012243216,22.5391591420861,6.89432582094306,0.261514894312846,NA,4.27272727272727,2.69574580673799,0.63091923136421,0.22021183037547,0.106224194022361,-75.9,156,1.65523397075814,4.7899134796541,-75.7,155,"<2"
"tor1 vms1_MATalpha_temp30_media_YPD_n40.csv",40,0.00995193260687014,60.9258166749649,7.59759309105311,0.108288956162062,NA,21.15,9.87239092439631,0.466779712737414,0.0819196212829023,0.0119188684751505,-147.9,300,2.35381589956924,23.9726861329209,-145.9,296,"Weib"
"tor1 whi5_MATalpha_temp30_media_YPD_n120.csv",120,0.00692190101388169,90.5836023324842,7.67899743828476,0.0737329634316122,NA,31.0416666666667,13.83297475152,0.445626032263732,0.0551500362090499,0.00838418479777308,-488.3,981,2.39555579494628,35.0104595854375,-482.1,968,"Weib"
"tor1 yap1_MATalpha_temp30_media_YPD_n200.csv",200,0.0053392336231388,51.4648069837336,7.86327890657039,0.133358683512398,NA,24,9.72020637951178,0.405008599146324,0.0965585734636594,0.00675460956756122,-736,1476,2.68433044353189,26.9350880076687,-738.8,1482,"Gomp"
"tor1 ygr130c_MATalpha_temp30_media_YPD_n80.csv",80,0.00433804049829975,51.4130103945613,6.03298634312751,0.0978932434514654,NA,34.8625,11.3201330112506,0.324708010362154,0.097243710567937,0.00200952934120986,-305.6,615,3.57142063131666,38.8194920425268,-305.8,616,"<2"
"tor1_MATalpha_temp30_media_YPD_n2823.csv",2823,0.00329299202684488,56.4217962745258,7.44726290826787,0.114269011870839,NA,32.3900106269926,11.8183390971308,0.364876048768006,0.0829598019382829,0.00379814180210525,-10970.7,21945,3.04828589018111,36.2353977399717,-10969.9,21944,"<2"
"tor1_MATalpha_temp30_n2823_media_YPD.csv",2823,0.00341913358801586,57.394857197032,7.53259888643627,0.113818540640503,NA,31.8338646829614,11.681533072819,0.366953029082622,0.081682267585275,0.00414945867897667,-10966,21936,3.012999044186,35.6252072971056,-10937.1,21878,"Weib"
