"files","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"BY4742_MATalpha_temp30_media_YPD_n19930.csv",19930,0.00450993336340797,50.2164894897267,7.55815706176706,0.130597680730126,NA,26.2835423983944,9.53280331270814,0.362690963349388,0.0887280539853402,0.00630642206298313,-74420.6,148845,2.9739073843024,29.4148372221128,-73158.4,146321,"Weib"
"sir2_MATa_temp30_media_YPD_n400.csv",400,0.0116684764731466,32.4753621846406,8.24826408829825,0.223192709817609,NA,13.0075,4.77487616131452,0.367086385647859,0.149499542846563,0.0176112154480889,-1237.8,2480,2.87988420652645,14.560136494773,-1191.5,2387,"Weib"
"tor1 ubr2_MATalpha_temp30_media_YPD_n60.csv",60,0.00195703099408815,44.8108218515264,6.02068318016618,0.112041756270425,NA,43.2833333333333,13.7101863240274,0.316754401017191,0.111571321534166,0.000476210524696078,-229.2,462,3.70635808321742,47.3314250179746,-245.7,495,"Gomp"
"tor1 ump1_MATalpha_temp30_media_YPD_n140.csv",140,0.00398131400696202,6.18505423438379,3.03781954015539,0.329474805382756,NA,21.4571428571429,9.04455114679943,0.421517030809561,0.0852903280132863,0.01116974563263,-513,1030,2.56505125179502,24.2237157678303,-501.9,1008,"Weib"
"tor1 vma21_MATalpha_temp30_media_YPD_n72.csv",72,0.137543413350242,199.999999316776,3.27554476716883,0.0113777238747118,NA,6.76388888888889,6.35896407445084,0.94013431901532,0.0105537778293454,0.137979640618105,-209.5,423,1.2027868099091,7.25098833098496,-207.6,419,"Weib"
"tor1 vma6_MATalpha_temp30_media_YPD_n33.csv",33,0.0856526913112176,20.3798088205617,7.06551081441555,0.297623538464988,NA,4.42424242424242,2.59844067459581,0.587318782614122,0.242669294718555,0.0932262449434055,-75.9,156,1.81712670003645,4.99492391844109,-74.9,154,"Weib"
"tor1 vms1_MATalpha_temp30_media_YPD_n40.csv",40,0.00303547439000983,29.4861120622584,8.00129067447646,0.237443670419945,NA,20.05,6.29590831718995,0.314010389884785,0.168106706243813,0.00363344922163211,-130,264,3.6783887775439,22.2730379645731,-129.3,263,"<2"
"tor1 whi5_MATalpha_temp30_media_YPD_n120.csv",120,0.005453750634816,83.5567104210267,7.82068259746584,0.0816293815672935,NA,32.35,13.4780556161962,0.416632321984426,0.0597748986576524,0.00683007871147056,-486.3,977,2.56795750329,36.3875534490336,-480.6,965,"Weib"
"tor1 yap1_MATalpha_temp30_media_YPD_n200.csv",200,0.00474576137570352,50.3372764566758,8.08206198784641,0.140692196446937,NA,24.315,8.87296016617638,0.364917136178342,0.0985548660191704,0.00647337510406548,-728.7,1461,2.9899792960386,27.2031893735987,-719.6,1443,"Weib"
"tor1 ygr130c_MATalpha_temp30_media_YPD_n80.csv",80,0.00325810629647099,58.6395345944892,7.91142078707343,0.11786281789015,NA,31.7,10.4426098876585,0.329419870273138,0.0850445766701046,0.00395433355469873,-307,618,3.3047131800081,35.3815627153658,-300,604,"Weib"
"tor1_MATalpha_temp30_media_YPD_n2823.csv",2823,0.00330692378723756,57.1385134781715,7.50320210902711,0.113814688432724,NA,32.2522139567836,11.7587734885754,0.364588102520081,0.0819723476040476,0.00395987974212805,-10975.1,21954,3.04199387490356,36.0821136729376,-10955.9,21916,"Weib"
"tor1_MATalpha_temp30_n2823_media_YPD.csv",2823,0.00334878262485884,57.6572380043034,7.53610802648586,0.113361448670122,NA,32.3039319872476,11.6881463991984,0.361818072295732,0.0812570729234753,0.00403223609079557,-10977.3,21959,3.05544230991714,36.1157819673636,-10945.2,21894,"Weib"
