"files","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"BY4742_MATalpha_temp30_media_YPD_n19930.csv",19930,0.0047113045430892,51.3351271083333,7.57063812896991,0.127994971456948,NA,26.1190165579528,9.57656814679696,0.366651176377506,0.0867053142981178,0.00669519047056356,-74572.2,149148,2.93321031119576,29.2400637348936,-73258.4,146521,"Weib"
"sir2_MATa_temp30_media_YPD_n400.csv",400,0.00910386417093193,30.0635996036544,8.45063681896318,0.247829166074228,NA,13.3325,4.46113191858159,0.334605806756542,0.159341019469193,0.0152611902907638,-1223.2,2450,3.12850781532165,14.8497966455481,-1169.1,2342,"Weib"
"tor1 ubr2_MATalpha_temp30_media_YPD_n60.csv",60,0.00214348451316453,49.4063345530633,6.02048336105572,0.101616187609782,NA,43.2,15.4204354837493,0.356954525086789,0.101195860059785,0.000673588015123743,-235.9,476,3.20686692533045,47.6538984844083,-252.8,510,"Gomp"
"tor1 ump1_MATalpha_temp30_media_YPD_n140.csv",140,0.00680344981516179,46.742960741857,7.91972447340899,0.148037787157384,NA,20.4285714285714,8.19821252420206,0.401311102583318,0.106442755754798,0.00893036769607542,-496.1,996,2.72786002133395,23.0099397536394,-489.6,983,"Weib"
"tor1 vma21_MATalpha_temp30_media_YPD_n72.csv",72,0.119470924908741,200,3.45403119103288,0.0122701559551644,NA,7.66666666666667,7.16603884137229,0.934700718439864,0.0117644404356813,0.119563841969474,-218.4,441,1.1713108194941,8.14675999195257,-217.2,438,"Weib"
"tor1 vma6_MATalpha_temp30_media_YPD_n33.csv",33,0.080986643113875,21.9055357731455,7.01220413759899,0.274460492537667,NA,4.72727272727273,2.82038037408883,0.596618925288022,0.22622812876333,0.0871737347657389,-78.2,160,1.77672421052843,5.32778639246572,-77.6,159,"<2"
"tor1 vms1_MATalpha_temp30_media_YPD_n40.csv",40,0.00942411041053182,52.9658025270532,7.93986377835933,0.131025368204601,NA,19.5,8.0955828411833,0.415158094419657,0.0941283427375522,0.0123487693991164,-142.3,289,2.61857317882636,21.9751310417805,-138.9,282,"Weib"
"tor1 whi5_MATalpha_temp30_media_YPD_n120.csv",120,0.00688720329352527,89.8840924081258,7.71374021352011,0.0746933081666535,NA,30.925,13.4833619850603,0.436002004367349,0.055577342560906,0.00841480878038365,-487.1,978,2.44221295313007,34.8588832871885,-479.1,962,"Weib"
"tor1 yap1_MATalpha_temp30_media_YPD_n200.csv",200,0.00672727861097851,60.5501115593024,8.03619537367046,0.116204498926137,NA,24.005,9.61912745862776,0.400713495464602,0.0822564475862881,0.00907821933708022,-745.8,1496,2.64977172364197,26.9013482335753,-737.4,1479,"Weib"
"tor1 ygr130c_MATalpha_temp30_media_YPD_n80.csv",80,0.00543839234131135,53.3307805578775,6.03594421274131,0.0944284737643401,NA,32.4625,10.8031216187202,0.332787727954417,0.0937478611979098,0.00287833854643584,-304.6,613,3.40315001885594,36.2167181571901,-302.3,609,"Weib"
"tor1_MATalpha_temp30_media_YPD_n2823.csv",2823,0.00339899149577535,57.6708901986443,7.5169121623544,0.113001761198886,NA,32.1707403471484,11.7527339454402,0.365323701556713,0.0813355538369407,0.00405839547844119,-10982.4,21969,3.03311454848819,36.0013871761178,-10951.2,21906,"Weib"
"tor1_MATalpha_temp30_n2823_media_YPD.csv",2823,0.00335519328540213,56.2532607115637,7.42338823579251,0.114186949423753,NA,32.0846617074035,11.7967485498016,0.36767564069655,0.0833098676885137,0.0038604108229808,-10964.6,21933,3.01261332181252,35.9055228287285,-10967.6,21939,"Gomp"
