"files","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"BY4742_MATalpha_temp30_media_YPD_n19930.csv",19930,0.00470423031234984,51.387397975462,7.56817529360525,0.127816849118175,NA,26.1763672854992,9.58132819692209,0.366029712695459,0.0866336938041395,0.00666430012052092,-74602.7,149209,2.9370923020291,29.3029941783349,-73266,146536,"Weib"
"sir2_MATa_temp30_media_YPD_n400.csv",400,0.0172402617756707,42.135396643045,8.05932299018661,0.167539018322065,NA,13.2175,5.21951166346168,0.394894016528215,0.117277427004994,0.0233277239723477,-1283.2,2570,2.62417412384393,14.8370578071499,-1223,2450,"Weib"
"tor1 ubr2_MATalpha_temp30_media_YPD_n60.csv",60,0.00216574512154022,48.6733475033418,6.02066729966124,0.103150236365324,NA,42.6333333333333,15.15900657121,0.355567003234012,0.102719570786519,0.00068308011721066,-234.6,473,2.83432529291832,46.4817024647107,-258.1,520,"Gomp"
"tor1 ump1_MATalpha_temp30_media_YPD_n140.csv",140,0.00982051958199109,61.5734690091068,7.63335340755751,0.10773070795437,NA,21.3714285714286,9.84801251331898,0.460802724553695,0.0810575649069595,0.0118337427881219,-518.6,1041,2.35418499992541,24.1960318195283,-512.4,1029,"Weib"
"tor1 vma21_MATalpha_temp30_media_YPD_n72.csv",72,0.106929306537101,88.0394996709464,6.46608357525773,0.06208671784469,NA,6.59722222222222,5.17757820983284,0.784811854964136,0.0567773615664406,0.10829789129189,-205.1,414,1.32897721545144,7.20709367297224,-203.6,411,"Weib"
"tor1 vma6_MATalpha_temp30_media_YPD_n33.csv",33,0.0669995293436339,75.736140957179,19.9881741889264,0.250714836390492,NA,5.24242424242424,3.08251422371316,0.587994042673608,0.237174554308834,0.068092258420893,-80.6,165,1.74607361350396,5.87621761373951,-81.7,167,"Gomp"
"tor1 vms1_MATalpha_temp30_media_YPD_n40.csv",40,0.00911677384800238,54.1964205605919,7.79642789790272,0.125403630490768,NA,20.25,8.58964791374194,0.424180143888491,0.0920214101417866,0.0114719281882117,-144.2,292,2.57773510101385,22.8905086168095,-140.6,285,"Weib"
"tor1 whi5_MATalpha_temp30_media_YPD_n120.csv",120,0.00530419805151693,83.0292697547904,7.77440880468638,0.0815906104521114,NA,32.625,13.9585596160428,0.427848570606677,0.0601559242525063,0.00656734104466228,-487.6,979,2.50171214167974,36.6896393108645,-485.5,975,"Weib"
"tor1 yap1_MATalpha_temp30_media_YPD_n200.csv",200,0.00512924982787399,57.2688312583834,8.10156978785766,0.124004098421654,NA,25.39,9.59888498549827,0.378057699310684,0.0868397764783538,0.00717763682544562,-746.4,1497,2.86220518297811,28.4696833914907,-734.3,1473,"Weib"
"tor1 ygr130c_MATalpha_temp30_media_YPD_n80.csv",80,0.004227389724187,47.2769715425104,6.03365416555332,0.106471586510722,NA,33.775,9.77464428437557,0.289404716043688,0.105748378998049,0.00185328508648091,-297.5,599,3.93625344979278,37.3576304895791,-294.7,593,"Weib"
"tor1_MATalpha_temp30_media_YPD_n2823.csv",2823,0.00335953257358116,57.1957280267764,7.49952773255094,0.113636594144027,NA,32.140630534892,11.7219615808016,0.364708513359009,0.0819392549304752,0.00400184542525473,-10974.2,21952,3.03556372586004,35.9630257625044,-10945.2,21894,"Weib"
"tor1_MATalpha_temp30_n2823_media_YPD.csv",2823,0.00300656441591394,53.1359414088526,7.36014339624111,0.119695694244,NA,32.3772582359192,11.4423216926856,0.353406134926877,0.0873055226952641,0.00340465290063613,-10885.2,21774,3.16391206224674,36.1817487134475,-10870.8,21746,"Weib"
