"files","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"BY4742_MATalpha_temp30_media_YPD_n19930.csv",19930,0.00482844703704256,52.0117190988776,7.54927989941373,0.125919312279664,NA,26.1337681886603,9.63661960717612,0.368742063433376,0.0857189247206913,0.00681340615132799,-74711.7,149427,2.91567292187622,29.2707644185814,-73348.5,146701,"Weib"
"sir2_MATa_temp30_media_YPD_n400.csv",400,0.00987480109943067,29.134974039383,8.07618164156154,0.242875851957045,NA,13.0725,4.8482995753078,0.370877764414443,0.165193209071247,0.0145372206845726,-1228.6,2461,2.8924095049509,14.6524577398395,-1195.4,2395,"Weib"
"tor1 ubr2_MATalpha_temp30_media_YPD_n60.csv",60,0.00231512838610216,50.7218470297879,6.02153281993203,0.0990013793658378,NA,43,14.8106695393351,0.344434175333375,0.0985714589260007,0.000771927740396576,-235.7,475,3.33112134531754,47.4007675774657,-250,504,"Gomp"
"tor1 ump1_MATalpha_temp30_media_YPD_n140.csv",140,0.0107884069515832,59.8057985411024,7.77785192281808,0.113331016191681,NA,20.0428571428571,8.67135483391748,0.432640654578919,0.083427426909745,0.0135037504687342,-508.6,1021,2.48259994521971,22.6540778456494,-494.8,994,"Weib"
"tor1 vma21_MATalpha_temp30_media_YPD_n72.csv",72,0.106174125799588,132.52071163263,6.00013742462625,0.0377309883340158,NA,7.38888888888889,6.07130297998744,0.821680102554691,0.0377299499188793,0.104919082255968,-214.3,433,1.28961007429034,8.02910191268897,-212.5,429,"Weib"
"tor1 vma6_MATalpha_temp30_media_YPD_n33.csv",33,0.118636466628994,31.9353475404274,6.68363115173065,0.177973048345119,NA,4.48484848484848,3.09355390410055,0.689778911049447,0.156122331994992,0.122080341024941,-79.3,163,1.53419171622416,5.00544692448386,-78.5,161,"Weib"
"tor1 vms1_MATalpha_temp30_media_YPD_n40.csv",40,0.00798706333149518,49.0587302931758,8.04091741924264,0.14352017219292,NA,19.75,7.62838827618965,0.386247507655172,0.101561905245108,0.0107874063768775,-140.9,286,2.79467157042711,22.1928773678155,-136.8,278,"Weib"
"tor1 whi5_MATalpha_temp30_media_YPD_n120.csv",120,0.00512085516049953,78.4890691459492,7.75875893771577,0.086110830606845,NA,32.1333333333333,13.6159405674017,0.423732590271836,0.0636248593833963,0.00624879061540169,-483.7,971,2.55672480944652,36.1706818630092,-481.9,968,"Weib"
"tor1 yap1_MATalpha_temp30_media_YPD_n200.csv",200,0.00560317300518494,59.2331856404846,7.9286374947912,0.116972224604709,NA,25.57,10.4046327138226,0.406907810474095,0.0840492469622888,0.00730645693415163,-754,1512,2.66466284650398,28.7214528640822,-751.2,1506,"Weib"
"tor1 ygr130c_MATalpha_temp30_media_YPD_n80.csv",80,0.00233063355200604,50.5341763407644,7.38080433624026,0.126267108683298,NA,34.3125,11.1509706111002,0.324982750050279,0.0987663158538175,0.00204887663401838,-304.1,612,3.57879321637719,38.1888614278572,-304.7,613,"<2"
"tor1_MATalpha_temp30_media_YPD_n2823.csv",2823,0.00347288661552683,57.8391778719399,7.51470747691505,0.112634856106342,NA,31.9210060219625,11.8507040514114,0.371250957543688,0.0812201672780003,0.00415126727986098,-10986.3,21977,2.97590766597128,35.7300307766015,-10984,21972,"Weib"
"tor1_MATalpha_temp30_n2823_media_YPD.csv",2823,0.00326221359839766,57.3177639546166,7.54648453910689,0.114213885668853,NA,32.3680481756996,11.6313348795046,0.359346192775284,0.0815941147844143,0.00397880000316773,-10969.4,21943,3.08879874035871,36.1982527115122,-10919.8,21844,"Weib"
