"files","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"BY4742_MATalpha_temp30_media_YPD_n19930.csv",19930,0.00469815472407682,51.1293980458272,7.56210970239955,0.128343183241038,NA,26.157551430005,9.5713888855245,0.365913029403252,0.0871133387081091,0.00660732049810645,-74556.2,149116,2.93818598653423,29.2810386182073,-73251,146506,"Weib"
"sir2_MATa_temp30_media_YPD_n400.csv",400,0.0106424649321608,31.2966126422709,8.31333725206163,0.233678236544483,NA,13.07,4.70163412108187,0.359727170702515,0.154371897731862,0.0166423333813443,-1231.3,2467,2.96181313705391,14.6249893993056,-1184.4,2373,"Weib"
"tor1 ubr2_MATalpha_temp30_media_YPD_n60.csv",60,0.00213420898655978,48.467051720642,6.02045368948456,0.103584879031261,NA,42.6166666666667,15.3170910043702,0.359415510466254,0.10315676276666,0.000666066559276139,-235.1,474,3.16547471125148,46.997183989309,-252.7,509,"Gomp"
"tor1 ump1_MATalpha_temp30_media_YPD_n140.csv",140,0.011510708205292,66.2185120979386,7.59777693730388,0.0996364419596989,NA,20.8785714285714,9.69941617848695,0.464563210738342,0.0753901813706635,0.0137666726093854,-519.6,1043,2.32715421104247,23.6648944439911,-508.5,1021,"Weib"
"tor1 vma21_MATalpha_temp30_media_YPD_n72.csv",72,0.163239522252213,199.999999937901,5.10165356887914,0.0205082678507635,NA,5.51388888888889,5.02386713613775,0.911129556176116,0.0193786353092986,0.163791122632066,-194.6,393,1.23189047669226,5.94465389098396,-192.3,389,"Weib"
"tor1 vma6_MATalpha_temp30_media_YPD_n33.csv",33,0.107611040314325,23.5045594779758,6.91049388242332,0.251461589312557,NA,4.18181818181818,2.62743393654514,0.62829941960862,0.211195297191249,0.114088491044384,-75.5,155,1.7003820492115,4.70907722434098,-74.2,152,"Weib"
"tor1 vms1_MATalpha_temp30_media_YPD_n40.csv",40,0.0100094057363566,58.7505480225674,7.77773964440356,0.115364705054327,NA,20.45,8.98131964491313,0.439184334714579,0.0849210384696253,0.0125133254247692,-145.8,296,2.48163519009142,23.1274602141735,-142.4,289,"Weib"
"tor1 whi5_MATalpha_temp30_media_YPD_n120.csv",120,0.00453716868735656,72.4174595979598,7.77452953467203,0.0935482903195197,NA,31.925,13.2507570736622,0.415058952972976,0.0689310893537241,0.00554648024597125,-479.3,963,2.63617630869098,35.9358036447237,-478.4,961,"Weib"
"tor1 yap1_MATalpha_temp30_media_YPD_n200.csv",200,0.00654728837423495,61.2019861286869,8.0522138421745,0.115228512802609,NA,24.42,9.57874531496924,0.392250012898003,0.0813786492712168,0.00887018415463059,-747.9,1500,2.71852892816088,27.3891166468382,-734.8,1474,"Weib"
"tor1 ygr130c_MATalpha_temp30_media_YPD_n80.csv",80,0.00294510839617915,56.6545021253909,7.80907491470897,0.120185945675398,NA,32.5875,10.7346519815296,0.329410110672177,0.0879999452551296,0.00334412978728728,-306.6,617,3.37384328593531,36.3262411526979,-302.2,608,"Weib"
"tor1_MATalpha_temp30_media_YPD_n2823.csv",2823,0.00297422856818154,53.2612893405809,7.48368090573768,0.121733457563852,NA,32.1392136025505,11.4652942715655,0.356738481947661,0.0867428375772401,0.00353562511630616,-10888.4,21781,3.12265946800981,35.9149992356076,-10885.6,21775,"Weib"
"tor1_MATalpha_temp30_n2823_media_YPD.csv",2823,0.0034286836379937,57.390469248349,7.51607176153326,0.113539266133823,NA,31.9323414806943,11.6342817624101,0.364341643078193,0.0817050165277182,0.00411133644856762,-10967.3,21939,3.0363189757184,35.7431453086097,-10918,21840,"Weib"
