"files","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"BY4742_MATalpha_temp30_media_YPD_n19930.csv",19930,0.00465194713128922,50.954310444844,7.55766677909158,0.128696997797468,NA,26.2208228800803,9.59203750130295,0.365817562064001,0.0874438549270507,0.00651402135365501,-74557.1,149118,2.94518381516931,29.3567912659149,-73269.4,146543,"Weib"
"sir2_MATa_temp30_media_YPD_n400.csv",400,0.0138137196155619,36.6330456346131,8.20197887451331,0.196597873579707,NA,13.1975,4.90138272649453,0.371387211706348,0.133771459705579,0.0199733558139824,-1259.2,2522,2.80638934900869,14.7831392346128,-1200.6,2405,"Weib"
"tor1 ubr2_MATalpha_temp30_media_YPD_n60.csv",60,0.00285126167017254,56.4450120735873,6.02374633786811,0.0890024849550684,NA,42.35,15.6354930868136,0.369197003230546,0.088578147813647,0.00115904566963183,-240.5,485,3.23562399731573,47.2508337072016,-249.7,503,"Gomp"
"tor1 ump1_MATalpha_temp30_media_YPD_n140.csv",140,0.00932124488318669,56.8419462176183,7.82504101944219,0.120070502042852,NA,20.5785714285714,8.80816156611113,0.428025900470517,0.0877554874258269,0.0118290014452779,-508.4,1021,2.52775027916337,23.2447854918758,-497.9,1000,"Weib"
"tor1 vma21_MATalpha_temp30_media_YPD_n72.csv",72,0.148876796453341,200,5.99940356305796,0.0249970178152898,NA,5.86111111111111,5.29231586347112,0.902954365331565,0.0221665195881576,0.150807994192515,-198.9,402,1.22034755305387,6.30139464010824,-197,398,"Weib"
"tor1 vma6_MATalpha_temp30_media_YPD_n33.csv",33,0.0962415019584692,25.7207405717961,6.88503946683541,0.228805210736762,NA,4.63636363636364,2.94552819773235,0.635310003432467,0.193290335283471,0.101534842805056,-78.9,162,1.64755906554836,5.19614528457754,-78.4,161,"<2"
"tor1 vms1_MATalpha_temp30_media_YPD_n40.csv",40,0.0107542921579412,61.3172058260874,7.62354326727117,0.108020957218066,NA,20.525,9.59430252939947,0.467444703015808,0.0813951109702398,0.0129293748884488,-147.1,298,2.33804132936726,23.2509240747908,-144.8,294,"Weib"
"tor1 whi5_MATalpha_temp30_media_YPD_n120.csv",120,0.007523492143051,90.642025245575,7.56081693296914,0.0723816233716538,NA,30.15,14.182869297593,0.470410258626632,0.055118018728309,0.00885890181219365,-487.7,979,2.23272514163139,33.9398397406571,-486.4,977,"Weib"
"tor1 yap1_MATalpha_temp30_media_YPD_n200.csv",200,0.00804944552766232,63.7957995825714,7.92153259054125,0.108495114660059,NA,23.265,9.74007805939024,0.418657986649054,0.0781497087325387,0.0104717537624519,-748.2,1500,2.53708966765214,26.1499508009631,-737.1,1478,"Weib"
"tor1 ygr130c_MATalpha_temp30_media_YPD_n80.csv",80,0.00276854245794975,55.5603275133194,7.6875499054056,0.120365559468713,NA,33.35,11.0809449855214,0.332262218456414,0.0897255280908333,0.00292668787391726,-307.3,619,3.38717761862658,37.2015628546724,-304.5,613,"Weib"
"tor1_MATalpha_temp30_media_YPD_n2823.csv",2823,0.00334048768908526,56.7422363401486,7.46069479760899,0.113860418875272,NA,32.2731137088204,11.803049932732,0.365723928568632,0.0825650840787612,0.00388043456209657,-10973.5,21951,3.03514571247334,36.1080928839325,-10966.9,21938,"Weib"
"tor1_MATalpha_temp30_n2823_media_YPD.csv",2823,0.00317517781228971,54.9832243635984,7.48296854553072,0.117908118713801,NA,32.1176053843429,11.5433573175974,0.359409027524346,0.0846158672688362,0.00374462768917445,-10924.4,21853,3.08774454372638,35.9097238246512,-10903.6,21811,"Weib"
