"files","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"BY4742_MATalpha_temp30_media_YPD_n19930.csv",19930,0.00472481298790122,51.3990464941582,7.55751435590083,0.127580467015981,NA,26.1808830908179,9.61901299677071,0.367405979523444,0.086686667993874,0.00664258667521259,-74632.3,149269,2.93010139123103,29.3194808783429,-73314.1,146632,"Weib"
"sir2_MATa_temp30_media_YPD_n400.csv",400,0.00977125144095344,30.6477056965769,8.38161856596514,0.24085387138097,NA,13.21,4.6074909040689,0.348788107802339,0.156990152765118,0.0158632138451895,-1228,2460,3.04796979680417,14.7637133850786,-1176.6,2357,"Weib"
"tor1 ubr2_MATalpha_temp30_media_YPD_n60.csv",60,0.0023399041691086,55.7281370860135,6.6710610492469,0.101762975505424,NA,41.0166666666667,15.5339886140002,0.378723818301508,0.0896186675926199,0.00127099836058419,-239.5,483,2.91967887131009,45.4515344190791,-253.2,510,"Gomp"
"tor1 ump1_MATalpha_temp30_media_YPD_n140.csv",140,0.00810475899890853,54.4710976151421,7.91066812392525,0.126868530771155,NA,21.0928571428571,8.66639621946068,0.410868767600574,0.0915153628040803,0.010542137268547,-507.1,1018,2.64043052359606,23.7880400188753,-496.5,997,"Weib"
"tor1 vma21_MATalpha_temp30_media_YPD_n72.csv",72,0.125097049421057,199.999939991097,3.90131975518276,0.0145066031285405,NA,7.25,6.67716309837146,0.920988013568477,0.0135680687356839,0.125523306902037,-214.3,433,1.20455478856711,7.76532027317564,-212.6,429,"Weib"
"tor1 vma6_MATalpha_temp30_media_YPD_n33.csv",33,0.0855883839476254,26.1972952251792,6.7478190675954,0.219405057590485,NA,5.03030303030303,3.29284117902808,0.654600957276666,0.19007879442407,0.0881734310088563,-81.6,167,1.56943867218228,5.60956011214785,-82.1,168,"<2"
"tor1 vms1_MATalpha_temp30_media_YPD_n40.csv",40,0.0106270212010845,50.9087353250768,7.89421512138355,0.135423028628794,NA,18.175,7.75551912660119,0.426713569551647,0.097914739758271,0.0137614534629544,-140.2,284,2.55705468141763,20.5206127108082,-136.9,278,"Weib"
"tor1 whi5_MATalpha_temp30_media_YPD_n120.csv",120,0.00665901455774761,89.7135409845049,7.76748471842173,0.0754343730517848,NA,31.25,13.2438347793932,0.423802712940583,0.0556811750318067,0.00824560106666379,-487,978,2.53093337031457,35.2631983633885,-475.9,956,"Weib"
"tor1 yap1_MATalpha_temp30_media_YPD_n200.csv",200,0.00703421719114646,65.8795808582601,7.86530128847294,0.104209850746374,NA,25.125,10.6991463990517,0.425836672599074,0.0756866649356442,0.00900476147011236,-761.7,1527,2.48688405196961,28.210191300907,-758,1520,"Weib"
"tor1 ygr130c_MATalpha_temp30_media_YPD_n80.csv",80,0.00276446560484368,53.1125216464295,7.81109354351787,0.128238941258699,NA,32.0625,9.92547387511395,0.309566436650728,0.0938058197905221,0.00308117878066799,-302,608,3.56104842016279,35.6262682500709,-296.3,597,"Weib"
"tor1_MATalpha_temp30_media_YPD_n2823.csv",2823,0.00331452975594607,57.5450616773577,7.54428509249272,0.11372452998982,NA,32.3361671980163,11.6551862044474,0.360438085722244,0.0813500060521628,0.00401494834554903,-10973.5,21951,3.07684062711088,36.1630459715756,-10928.3,21861,"Weib"
"tor1_MATalpha_temp30_n2823_media_YPD.csv",2823,0.00321354685469401,55.7319658356251,7.43378221221989,0.115441508580472,NA,32.5097414098477,11.7068413931515,0.360102568813583,0.0837937574889873,0.00368074047293117,-10954.7,21913,3.0910681668008,36.3549608212582,-10939.8,21884,"Weib"
