"files","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"BY4742_MATalpha_temp30_media_YPD_n19930.csv",19930,0.00494382496311167,52.3760615508204,7.56317838610528,0.1253087420431,NA,26.0331159056698,9.67303323967779,0.371566479968349,0.0850294996659893,0.0069942684403654,-74753.1,149510,2.89043025253122,29.1642852061372,-73430.5,146865,"Weib"
"sir2_MATa_temp30_media_YPD_n400.csv",400,0.00383921994335242,3.62652240603881,3.42680661183739,0.669182853467641,NA,13.0575,4.61165503430043,0.353180550204896,0.142470519786052,0.0190339266821003,-1240.5,2485,2.9575205388851,14.5911587719031,-1178.4,2361,"Weib"
"tor1 ubr2_MATalpha_temp30_media_YPD_n60.csv",60,0.00264474533486287,50.1549798107911,6.02445173611395,0.100178521755339,NA,41.2666666666667,14.4032325310894,0.34902825196501,0.0996849152519611,0.000892818584873386,-234.4,473,3.27033301407322,45.5356340978553,-248.3,501,"Gomp"
"tor1 ump1_MATalpha_temp30_media_YPD_n140.csv",140,0.0085740293480895,50.8107226908239,7.70126068470134,0.131886742203561,NA,20.0571428571429,8.79402300991244,0.43844844066515,0.0981055180948925,0.0104898422094202,-502.5,1009,2.49412617025789,22.6866047767894,-497.5,999,"Weib"
"tor1 vma21_MATalpha_temp30_media_YPD_n72.csv",72,0.114972267972502,199.999999981518,5.3222582952302,0.0216112914781481,NA,7.5,6.66079553680329,0.888106071573772,0.0203462926086301,0.115467884686212,-216.4,437,1.18000711127837,7.96549098568467,-215.5,435,"Weib"
"tor1 vma6_MATalpha_temp30_media_YPD_n33.csv",33,0.156366622001538,33.6601929991146,6.58841985438414,0.166024593338818,NA,3.81818181818182,2.78897993734431,0.73044712644732,0.148219916705181,0.159662914284283,-74.9,154,1.43566261141952,4.22501775546725,-74.2,152,"Weib"
"tor1 vms1_MATalpha_temp30_media_YPD_n40.csv",40,0.00404218314189395,38.5050492952548,8.15398919843651,0.185793534338317,NA,21.4,7.10290659176101,0.331911522979487,0.129115231968463,0.00553373232555418,-137.4,279,3.32713135618618,23.8903336805414,-134.2,272,"Weib"
"tor1 whi5_MATalpha_temp30_media_YPD_n120.csv",120,0.00655104037073991,88.2966497706326,7.68534180221882,0.0757145579088819,NA,31.3333333333333,13.6605506571918,0.435975020974206,0.0565758513396102,0.00793365557923383,-487.7,979,2.46513374108394,35.3687270382561,-479.9,964,"Weib"
"tor1 yap1_MATalpha_temp30_media_YPD_n200.csv",200,0.00544949336668709,56.1182240539258,8.06361297016177,0.125870215767593,NA,24.79,9.45159049123852,0.381266256201634,0.0886136719708093,0.00738991234661535,-742.2,1488,2.82367163703604,27.7716067619228,-732.8,1470,"Weib"
"tor1 ygr130c_MATalpha_temp30_media_YPD_n80.csv",80,0.00390911809065568,51.4131286256951,6.03084981035944,0.0978514621622372,NA,36.375,11.3018145736969,0.310702806149743,0.0972435032002313,0.00172689867793918,-305.9,616,3.7445039559871,40.393033736065,-305.7,615,"<2"
"tor1_MATalpha_temp30_media_YPD_n2823.csv",2823,0.00285411827683915,54.2801036823825,7.52390248753135,0.120189573065403,NA,32.5575628763726,11.6727222047185,0.358525674942013,0.0852297881111703,0.00352105928634536,-10936.6,21877,3.10682661502303,36.3974163692387,-10934,21872,"Weib"
"tor1_MATalpha_temp30_n2823_media_YPD.csv",2823,0.00354027878165733,57.8564246066115,7.48120464793355,0.112022211742288,NA,31.8324477506199,11.8686967722192,0.372849014477314,0.0813171745610122,0.0041610009445479,-10991.3,21987,2.95626013924533,35.6388839788826,-10988.1,21980,"Weib"
