"files","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"BY4742_MATalpha_temp30_media_YPD_n19930.csv",19930,0.00470371639048179,51.3541316535616,7.56862143352495,0.127908334188908,NA,26.1637732062218,9.57404163782981,0.36592740513257,0.0866868919522649,0.00666617574813674,-74591.1,149186,2.93902789225444,29.2909814392589,-73240.4,146485,"Weib"
"sir2_MATa_temp30_media_YPD_n400.csv",400,0.00472708442842898,20.4972113840244,8.04896933117383,0.343898943085878,NA,13.375,4.13607819765812,0.309239491413691,0.21851271744736,0.00795623721051413,-1164.6,2333,3.53319428265392,14.8590186230381,-1134.4,2273,"Weib"
"tor1 ubr2_MATalpha_temp30_media_YPD_n60.csv",60,0.00281528217974308,54.7271179336776,6.02357297744574,0.0917931213467824,NA,41.3333333333333,16.4931076171247,0.399026797188501,0.0913584690753451,0.00113401319028251,-240.4,485,2.46272683563609,45.3656637962522,-262.1,528,"Gomp"
"tor1 ump1_MATalpha_temp30_media_YPD_n140.csv",140,0.0116742240350736,64.4757515632561,7.6927891365689,0.103803196927495,NA,20.3285714285714,9.1482143220757,0.450017570305903,0.0774122474887042,0.0142848850808322,-514.5,1033,2.38990463205512,23.0085472420565,-501.2,1006,"Weib"
"tor1 vma21_MATalpha_temp30_media_YPD_n72.csv",72,0.168226281110621,199.999977408112,1,0,NA,5.94444444444444,6.11368561505145,1.02847047729837,-0.00314326326849903,0.171431162502722,-200.3,405,1.14938384985099,6.29299252786729,-199.1,402,"Weib"
"tor1 vma6_MATalpha_temp30_media_YPD_n33.csv",33,0.215353678936412,45.5725791980947,6.60381374832001,0.122964595090424,NA,3.3030303030303,2.49355229147155,0.754928675399644,0.109537663335606,0.220022467996854,-71,146,1.50677730729819,3.70089957524111,-68.2,140,"Weib"
"tor1 vms1_MATalpha_temp30_media_YPD_n40.csv",40,0.00878390151777664,55.5039868083241,7.9302233361841,0.124859919704809,NA,20.575,8.50606872345887,0.413417677932387,0.0898477692501779,0.0115510442316418,-144.5,293,2.62464155712463,23.2012596997117,-140.7,285,"Weib"
"tor1 whi5_MATalpha_temp30_media_YPD_n120.csv",120,0.0079638523360237,92.5652326291291,7.72837082388084,0.0726878832664815,NA,29.5,12.9925641306509,0.440425902733928,0.0539693011580236,0.00977611396117791,-484.3,973,2.39566768458957,33.2274668885234,-474.9,954,"Weib"
"tor1 yap1_MATalpha_temp30_media_YPD_n200.csv",200,0.00537113744537981,53.7972549019052,7.86038237459117,0.127522907759894,NA,24.62,10.1642589894207,0.4128456128928,0.0924382491302301,0.00679308767340256,-743.2,1490,2.6195610004435,27.6175918448181,-749,1502,"Gomp"
"tor1 ygr130c_MATalpha_temp30_media_YPD_n80.csv",80,0.00425988521608737,47.9375922446425,6.03360454804395,0.105003282650403,NA,33.8875,10.1257832952208,0.298805851574202,0.104291595993336,0.00188897599611261,-299,602,3.85096915593564,37.5398171823453,-297.2,598,"Weib"
"tor1_MATalpha_temp30_media_YPD_n2823.csv",2823,0.00356474036235081,59.6378760990208,7.57275994014422,0.110211167299637,NA,32.0038965639391,11.882470713381,0.371281999666559,0.0790317130289439,0.00436612444283854,-11022.6,22049,2.97098480524025,35.840792890337,-10982.2,21968,"Weib"
"tor1_MATalpha_temp30_n2823_media_YPD.csv",2823,0.00339147564275405,57.1108459833004,7.48914772369068,0.113623736646943,NA,32.0379029401346,11.7442771380138,0.36657446525008,0.0820969422907919,0.00401775146420548,-10972.5,21949,3.01553731783897,35.8504288731244,-10954.6,21913,"Weib"
