"files","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"BY4742_MATalpha_temp30_media_YPD_n19930.csv",19930,0.0047256493929276,51.5207778909837,7.55550885916905,0.127240098607212,NA,26.2345709984947,9.64282700399289,0.367561832993045,0.0864950382322845,0.00662998903440461,-74677.5,149359,2.92801132663457,29.3788595044838,-73370,146744,"Weib"
"sir2_MATa_temp30_media_YPD_n400.csv",400,0.0120501883215319,35.1052601327795,8.29100916074458,0.207689934020361,NA,13.455,4.82609604209435,0.35868420974317,0.138940190746208,0.0182013693529605,-1254.7,2513,2.90989552044247,15.0456797179856,-1196.3,2397,"Weib"
"tor1 ubr2_MATalpha_temp30_media_YPD_n60.csv",60,0.00260048007386413,51.0989610146914,6.02410277802536,0.0983210358539557,NA,42.0833333333333,14.2772684880626,0.339261825458914,0.0978436256497304,0.000872803524866881,-235.6,475,3.65266459005194,46.8319976915183,-242.9,490,"Gomp"
"tor1 ump1_MATalpha_temp30_media_YPD_n140.csv",140,0.00417300985584201,5.77021486289349,2.97748468926564,0.342705555382737,NA,20.7785714285714,8.98845611149337,0.432582968583387,0.088477785469838,0.0113549908022089,-509.6,1023,2.51540496978487,23.4968969462582,-500.1,1004,"Weib"
"tor1 vma21_MATalpha_temp30_media_YPD_n72.csv",72,0.117375329995512,126.439380530511,6.000137607192,0.0395457300266147,NA,6.75,5.55827007235013,0.823447418125945,0.0395446400350219,0.116076271518495,-207.8,420,1.29759922888908,7.34698079566857,-205.8,416,"Weib"
"tor1 vma6_MATalpha_temp30_media_YPD_n33.csv",33,0.13703688210149,29.0288273448993,6.7616641993694,0.198480776743529,NA,3.93939393939394,2.68024478755432,0.680369830686867,0.171519411619143,0.142452277712213,-75,154,1.56043120268553,4.40345919053141,-73.9,152,"Weib"
"tor1 vms1_MATalpha_temp30_media_YPD_n40.csv",40,0.00320645366642677,38.1824893964682,8.06593997499667,0.185057079480267,NA,23.25,7.33012750440054,0.315274301264539,0.130235415562003,0.0041627324502303,-138.1,280,3.55161507483413,25.8580618645206,-135.6,275,"Weib"
"tor1 whi5_MATalpha_temp30_media_YPD_n120.csv",120,0.0062533905147679,83.6797534412783,7.79531229481491,0.0812061701350909,NA,30.675,13.1655027319459,0.42919324309522,0.0596877661326955,0.00779639779158929,-482.8,970,2.48205023679688,34.5009963370796,-478.2,960,"Weib"
"tor1 yap1_MATalpha_temp30_media_YPD_n200.csv",200,0.00605582891339541,56.3411287893983,8.06240589404099,0.125350805810797,NA,23.79,9.4691193416034,0.398029396452434,0.0883035886348942,0.00827109459300047,-738.8,1482,2.69238613741063,26.6422914667023,-735.2,1474,"Weib"
"tor1 ygr130c_MATalpha_temp30_media_YPD_n80.csv",80,0.0026313425217445,50.2962231252347,7.70410329886856,0.13329238026831,NA,31.6625,10.1681355721026,0.321141273497121,0.0990216128865939,0.00276254171078348,-300.5,605,3.52097959709536,35.260443679703,-297.6,599,"Weib"
"tor1_MATalpha_temp30_media_YPD_n2823.csv",2823,0.00327567080799509,57.0618118502922,7.5308910368621,0.114452920878093,NA,32.2578816861495,11.6378476346117,0.360775321449845,0.0819632161269618,0.00397548541326371,-10963.5,21931,3.07006365026285,36.065996443584,-10929.2,21862,"Weib"
"tor1_MATalpha_temp30_n2823_media_YPD.csv",2823,0.00307010376421514,52.6222490238348,7.36109027174579,0.12088214376517,NA,32.1749911441729,11.4148552665584,0.354774154106512,0.0880220970458089,0.0034108736801191,-10864.8,21734,3.13718905720708,35.9178691382984,-10885.8,21776,"Gomp"
