"files","samplesize","R","t0","n","G","longfilename","avgLS","stdLS","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex","BestModel"
"BY4742_MATalpha_temp30_media_YPD_n19930.csv",19930,0.00456215692823153,50.3561802195576,7.56055518854184,0.130283019083998,NA,26.2039136979428,9.538572178884,0.364013264920532,0.0884647063150478,0.00639244986505513,-74428.9,148862,2.96297458610546,29.3316580884383,-73160.8,146326,"Weib"
"sir2_MATa_temp30_media_YPD_n400.csv",400,0.0118167699338574,32.8913777749132,8.25260528615584,0.22050171737371,NA,13.05,4.77750577221093,0.366092396338002,0.147745203166655,0.0178049856977053,-1240.1,2484,2.88969695165261,14.6115197538883,-1190.6,2385,"Weib"
"tor1 ubr2_MATalpha_temp30_media_YPD_n60.csv",60,0.00283625319417592,53.5449200381655,6.02504594099279,0.0938472956428184,NA,41.7166666666667,14.8804178757921,0.356701986635048,0.0933747877576648,0.00105703725639051,-237.4,479,3.16643911675682,46.1270379508298,-250.1,504,"Gomp"
"tor1 ump1_MATalpha_temp30_media_YPD_n140.csv",140,0.00771617076268033,55.3551466169537,7.82683993421923,0.123328007447249,NA,21.8214285714286,9.29939106627388,0.426158674068197,0.0900727003346294,0.00978695368542978,-512.6,1029,2.55883574989296,24.6337254776269,-506.5,1017,"Weib"
"tor1 vma21_MATalpha_temp30_media_YPD_n72.csv",72,0.14058208393435,200,4.77262481970356,0.0188631240985178,NA,6.36111111111111,5.83893091592986,0.917910537002075,0.0182123166712328,0.140708614499167,-204.9,414,1.16330281439374,6.73567879742523,-203.9,412,"Weib"
"tor1 vma6_MATalpha_temp30_media_YPD_n33.csv",33,0.0678784745769867,59.5823047778559,19.9931455708807,0.318771582296017,NA,4.63636363636364,2.54728018946412,0.549413374198144,0.296585217265406,0.0702502751265653,-75.3,155,1.92215833740817,5.22828401647172,-75.6,155,"<2"
"tor1 vms1_MATalpha_temp30_media_YPD_n40.csv",40,0.004236432780988,33.9368601153863,8.06830366611321,0.208278068214937,NA,19.5,6.74821913829579,0.346062519912604,0.146308351533063,0.0055531266909375,-133.6,271,3.25439164902921,21.802288716297,-132.1,268,"Weib"
"tor1 whi5_MATalpha_temp30_media_YPD_n120.csv",120,0.00562295266734356,79.430988954755,7.7861104575183,0.0854340421391929,NA,30.9083333333333,13.0962794340227,0.423713543295423,0.0628740093633211,0.00704381020158989,-481.5,967,2.55391397456055,34.8536335930314,-475.7,955,"Weib"
"tor1 yap1_MATalpha_temp30_media_YPD_n200.csv",200,0.00544458899153689,57.1238669619214,7.98667045845092,0.122307379209958,NA,25.05,10.0369918815425,0.400678318624453,0.0871007632070068,0.00728239040747796,-748.1,1500,2.68823244035495,28.0951266549823,-745.3,1495,"Weib"
"tor1 ygr130c_MATalpha_temp30_media_YPD_n80.csv",80,0.00264603600815668,55.3023276474197,7.7426012081546,0.121922557241028,NA,33.1125,11.3461014885,0.342653121585504,0.0901356856648353,0.00293793156031925,-307.6,619,3.31676374634708,36.9981893916284,-306.1,616,"Weib"
"tor1_MATalpha_temp30_media_YPD_n2823.csv",2823,0.00339587284777355,58.0734723289214,7.49921686839211,0.111913694975587,NA,32.349273822175,11.9796013726354,0.370320565416327,0.0809087479877587,0.00401691101264113,-11009.4,22023,2.99169066767367,36.2058176840774,-11013,22030,"Gomp"
"tor1_MATalpha_temp30_n2823_media_YPD.csv",2823,0.00329708967588986,55.7908510864206,7.44211248222083,0.115468976665044,NA,32.111937654977,11.6692340486308,0.363392398615417,0.083786252557899,0.00382189588951351,-10943.3,21891,3.06182651089409,35.9312861920596,-10928.6,21861,"Weib"
