33	1
61	2
45	3
39	4
61	5
20	6
43	7
22	8
56	9
61	10
54	11
29	12
29	13
53	14
41	15
33	16
62	17
33	18
14	19
43	20
53	21
47	22
68	23
51	24
42	25
28	26
33	27
57	28
13	29
41	30
54	31
36	32
57	33
51	34
14	35
22	36
52	37
45	38
47	39
29	40
62	41
39	42
57	43
39	44
62	45
29	46
57	47
36	48
47	49
29	50
68	51
29	52
56	53
57	54
45	55
42	56
48	57
65	58
50	59
