14
15
19
21
23
26
27
28
29
29
29
30
30
31
31
32
34
35
35
38
38
39
40
42
44
45
47
50
51
51
52
54
54
55
56
58
78
8
13
15
15
18
18
19
20
21
22
25
25
26
26
27
28
29
30
30
31
31
32
32
36
36
37
40
42
45
46
48
49
49
49
57
59
60
61
63
65
16
20
20
23
24
29
31
31
33
34
36
36
36
36
37
38
38
39
39
40
40
42
42
42
42
43
48
51
57
61
16
17
20
20
25
30
31
31
31
32
32
32
33
34
34
34
35
35
35
36
36
39
40
42
43
44
44
44
45
14
17
17
17
19
25
26
27
33
33
35
42
42
43
47
47
47
47
48
48
49
50
51
51
53
55
55
55
56
64
