6
8
11
15
18
19
20
23
25
25
26
27
29
30
30
30
31
31
33
33
34
34
37
38
39
41
45
9
16
16
16
17
20
21
24
25
26
28
28
29
29
30
32
32
32
33
34
35
37
37
38
39
41
41
