7
13
13
19
21
22
22
23
24
24
25
27
28
29
29
35
37
37
37
38
38
39
39
42
42
43
46
48
54
60
2
3
13
13
14
16
18
18
18
19
19
19
23
23
24
24
24
25
26
29
29
30
30
31
31
31
33
34
34
37
54
