13
15
15
15
15
16
16
16
17
17
17
18
18
18
18
19
19
19
19
19
19
19
19
20
20
20
20
20
20
20
21
21
21
21
21
22
24
26
27
28
4
8
11
12
13
13
14
14
14
16
17
17
17
17
17
17
18
18
19
19
19
19
20
22
23
24
27
27
31
31
