rls
8
7
9
12
8
2
4
7
6
9
4
7
7
7
9
8
8
8
4
3
3
8
2
5
4
4
1
2
7
8
8
5
12
1
9
16
3
6
7
8
7
1
5
5
5
5
2
8
6
2
2
1
2
3
3
5
8
3
3
8
7
5
9
8
3
2
5
7
8
4
3
2
4
1
1
1
5
4
3
1
2
3
2
2
4
1
4
1
1
3
4
2
3
3
5
5
1
5
8
8
1
1
4
4
5
3
2
6
7
4
5
3
3
2
1
4
3
7
3
4
4
1
5
1
7
3
5
2
7
2
2
1
6
5
4
3
2
4
3
3
1
6
2
6
3
5
3
7
7
3
4
3
10
5
4
3
2
3
3
8
2
4
3
7
11
9
6
8
7
2
9
31
3
13
23
7
21
7
10
9
3
7
5
6
6
7
5
6
13
7
6
7
6
7
19
41
4
4
1
2
9
2
12
9
7
2
4
10
20
5
41
5
3
6
8
6
7
5
4
6
3
9
5
10
4
7
4
6
2
6
14
9
34
11
9
11
6
7
11
37
8
10
4
2
2
4
2
5
2
5
5
5
4
2
2
4
3
5
10
8
4
3
4
4
4
2
7
5
2
2
2
7
4
4
6
3
4
6
2
3
3
2
3
5
2
6
4
2
5
2
3
4
3
2
3
3
6
6
4
6
6
2
7
16
4
5
3
4
6
3
2
3
4
3
5
3
5
3
5
3
2
5
3
4
8
6
3
3
4
5
3
2
3
3
1
3
4
2
3
3
6
5
6
6
5
2
4
5
1
1
2
2
2
2
2
1
1
2
4
5
11
2
1
9
11
1
10
5
6
1
4
4
11
7
2
4
4
10
12
