"files","samplesize","R","Rstd","t0","t0std","n","nstd","G","Gstd","avgLS","avgLSstd","stdLS","BestModel","longfilename","CV","GompGFlex","GompRFlex","GompLogLikFlex","GompAICFlex","WeibShapeFlex","WeibRateFlex","WeibLogLikFlex","WeibAICFlex"
"BY4741_MATa_temp30_media_YPD_n7572.csv",7572,0.00443343306268431,0.000154615509694035,53.1170914551631,1.29754073386803,7.54280526901417,0.0413195408532296,0.123234887522705,0.00244563956096238,27.4565742208135,0.124938103663673,10.1576851633965,"Weib=100",NA,0.369959626157185,0.0840287845094593,0.00615070358379574,-28663.5,57330.98,2.93190572476983,30.7510616551882,-28267.71,56539.44
"sch9_MATa_temp30_media_YPD_n100.csv",100,0.00326800857428972,0.000887780691722484,52.1108543978566,4.42430476163521,6.64734371891751,0.67657710113184,0.108720789220211,0.0126051738446021,35.8052,1.21453776384186,11.6866790793516,"<2=5:Gomp=91:Weib=4",NA,0.327061786244742,0.0964709375425357,0.00195007558463027,-382.735,769.45,3.54910748903334,39.6755347730603,-387.617,779.23
"sir2_MATa_temp30_media_YPD_n400.csv",400,0.00936787755783338,0.00337434424504633,26.7107458783137,10.4343359783626,7.53023410527951,1.65113393285843,0.298035442417902,0.143261457607487,13.157325,0.218007869552612,4.64552185921967,"Weib=100",NA,0.353090504364833,0.158636809310504,0.0159823284626581,-1229.173,2462.32,2.9990979344008,14.7071472815725,-1180.121,2364.21
"SIR2OE_MATa_temp30_media_YPD_n341.csv",341,0.0044899802441272,0.000540788288793596,64.176802804872,5.66461238991858,7.93905636292714,0.312485629912301,0.108847661782321,0.00842538972444376,29.3632258064516,0.57642820338709,10.8686257100005,"Weib=100",NA,0.370208192139816,0.077228958958779,0.00593548482486777,-1318.417,2640.85,2.92754449795521,32.9605726801506,-1291.003,2586.03
"tor1_MATa_temp30_media_YPD_n437.csv",437,0.00461800257746451,0.000438669590919873,58.5344966328464,2.30518313213391,7.95497089876128,0.0545280733660856,0.119010350855248,0.00500200904897853,27.3406864988558,0.507001768452577,10.1709979733673,"Weib=100",NA,0.372075928241882,0.0845874156564144,0.00610717658600164,-1655.923,3315.82,2.91807066775024,30.6829718135272,-1626.801,3257.59
