1	0	1	1
2	0	1	1
3	0	1	1
4	0	1	1
5	0	1	1
6	0	1	1
7	0	1	1
8	0	1	1
9	0	1	1
10	0	1	1
11	1	1	1
12	0	1	1
13	1	1	1
14	0	1	1
15	0	1	1
16	0	1	1
17	1	1	1
18	1	1	1
19	2	1	1
20	1	1	1
21	5	1	1
22	0	1	1
23	2	1	1
24	0	1	1
25	3	1	1
26	8	1	1
27	0	1	1
28	9	1	1
29	0	1	1
30	5	1	1
31	6	1	1
32	3	1	1
33	3	1	1
34	4	1	1
35	2	1	1
36	6	1	1
37	0	1	1
38	7	1	1
39	0	1	1
40	2	1	1
41	1	1	1
42	1	1	1
43	3	1	1
44	1	1	1
45	2	1	1
46	0	1	1
47	0	1	1
48	1	1	1
49	0	1	1
50	2	1	1
51	4	1	1
52	0	1	1
53	0	1	1
54	0	1	1
55	0	1	1
56	0	1	1
57	0	1	1
58	0	1	1
59	0	1	1
60	0	1	1
61	0	1	1
62	0	1	1
63	0	1	1
64	0	1	1
65	0	1	1
66	2	1	1
1	0	2	1
2	0	2	1
3	0	2	1
4	0	2	1
5	0	2	1
6	0	2	1
7	0	2	1
8	0	2	1
9	0	2	1
10	0	2	1
11	0	2	1
12	0	2	1
13	1	2	1
14	0	2	1
15	0	2	1
16	0	2	1
17	1	2	1
18	0	2	1
19	1	2	1
20	2	2	1
21	5	2	1
22	1	2	1
23	6	2	1
24	0	2	1
25	4	2	1
26	2	2	1
27	0	2	1
28	9	2	1
29	6	2	1
30	4	2	1
31	1	2	1
32	0	2	1
33	6	2	1
34	1	2	1
35	5	2	1
36	1	2	1
37	2	2	1
38	6	2	1
39	0	2	1
40	2	2	1
41	1	2	1
42	1	2	1
43	0	2	1
44	7	2	1
45	2	2	1
46	0	2	1
47	0	2	1
48	1	2	1
49	1	2	1
50	3	2	1
51	2	2	1
52	0	2	1
53	1	2	1
54	1	2	1
55	2	2	1
56	0	2	1
57	0	2	1
58	0	2	1
59	0	2	1
60	0	2	1
61	0	2	1
62	0	2	1
63	0	2	1
64	0	2	1
65	0	2	1
66	1	2	1
1	0	3	1
2	0	3	1
3	0	3	1
4	0	3	1
5	0	3	1
6	0	3	1
7	0	3	1
8	0	3	1
9	0	3	1
10	3	3	1
11	0	3	1
12	0	3	1
13	1	3	1
14	0	3	1
15	0	3	1
16	0	3	1
17	2	3	1
18	2	3	1
19	2	3	1
20	0	3	1
21	4	3	1
22	2	3	1
23	1	3	1
24	0	3	1
25	1	3	1
26	8	3	1
27	0	3	1
28	9	3	1
29	1	3	1
30	7	3	1
31	2	3	1
32	0	3	1
33	5	3	1
34	2	3	1
35	1	3	1
36	6	3	1
37	3	3	1
38	5	3	1
39	1	3	1
40	0	3	1
41	0	3	1
42	2	3	1
43	4	3	1
44	1	3	1
45	0	3	1
46	0	3	1
47	0	3	1
48	2	3	1
49	3	3	1
50	3	3	1
51	2	3	1
52	0	3	1
53	2	3	1
54	1	3	1
55	0	3	1
56	0	3	1
57	0	3	1
58	1	3	1
1	0	4	1
2	0	4	1
3	0	4	1
4	0	4	1
5	0	4	1
6	0	4	1
7	0	4	1
8	0	4	1
9	0	4	1
10	0	4	1
11	0	4	1
12	0	4	1
13	2	4	1
14	0	4	1
15	0	4	1
16	0	4	1
17	1	4	1
18	2	4	1
19	0	4	1
20	1	4	1
21	5	4	1
22	1	4	1
23	2	4	1
24	0	4	1
25	1	4	1
26	5	4	1
27	0	4	1
28	5	4	1
29	5	4	1
30	11	4	1
31	3	4	1
32	0	4	1
33	4	4	1
34	5	4	1
35	6	4	1
36	3	4	1
37	1	4	1
38	5	4	1
39	0	4	1
