rls
47
46
49
27
55
49
22
36
32
31
56
63
34
30
47
48
9
48
9
30
54
42
35
52
32
47
29
32
53
52
55
29
32
27
8
56
33
40
33
49
18
30
50
60
25
51
50
59
63
60
36
66
17
64
35
28
35
37
47
54
56
25
44
48
9
58
25
46
12
45
33
31
54
41
30
22
57
39
37
48
50
65
42
50
75
52
32
52
71
28
53
66
18
53
57
60
56
42
46
9
45
38
52
55
75
52
32
52
71
28
53
66
18
57
60
60
56
42
46
9
55
51
41
41
45
46
53
38
32
38
11
22
46
14
28
11
33
54
33
18
