rls
7
19
16
12
14
17
17
9
16
15
18
25
6
22
19
7
17
15
15
14
3
16
13
25
19
19
20
13
4
22
23
26
18
15
16
28
14
18
10
13
11
33
6
5
12
3
3
16
5
27
17
9
2
8
18
17
7
5
16
10
29
17
15
14
21
14
14
18
16
10
30
12
13
17
10
16
14
15
11
4
13
9
16
16
18
12
13
14
12
10
6
12
24
11
12
19
15
14
3
7
26
12
9
15
20
18
18
24
27
4
16
26
23
23
27
19
17
19
11
20
17
2
22
18
11
15
12
11
10
12
14
16
23
20
13
13
25
22
19
20
