rls
24
40
20
41
14
27
16
27
30
41
16
38
28
16
17
4
27
43
34
29
5
4
26
27
15
17
32
31
34
46
35
21
29
4
11
40
42
36
30
26
35
26
24
51
33
43
26
20
23
39
21
39
47
31
47
36
36
35
49
11
29
44
33
43
29
34
25
29
2
14
13
23
29
26
36
7
28
35
36
33
34
51
29
32
22
25
41
20
34
9
35
30
43
36
27
24
25
37
29
33
21
31
32
33
30
53
35
49
9
15
39
20
20
36
23
38
37
29
40
43
20
21
37
15
36
46
29
12
25
35
36
22
21
9
37
17
33
16
28
29
33
11
36
15
37
18
23
47
28
18
2
38
20
21
4
34
34
24
23
22
26
23
35
28
26
23
38
13
26
44
42
40
38
41
27
28
25
17
27
38
35
24
31
25
25
12
28
21
24
42
40
25
29
13
38
26
30
13
25
30
40
25
21
30
40
41
32
34
35
30
24
20
5
55
37
36
35
34
23
37
25
27
49
33
18
37
17
23
29
42
28
46
47
34
47
43
37
18
41
36
18
18
32
29
26
28
44
29
34
22
28
15
25
34
21
36
6
32
19
24
27
39
35
45
22
15
38
19
42
39
27
30
36
38
29
19
20
39
24
8
32
33
31
28
39
35
31
10
41
28
20
41
26
26
27
42
25
35
46
38
42
23
11
4
30
52
26
21
50
39
22
13
6
36
35
36
41
33
14
22
11
28
38
40
46
6
17
47
25
15
17
29
54
40
55
39
28
21
23
25
20
34
27
41
32
33
33
21
30
22
28
35
21
30
26
31
35
23
45
35
40
19
34
29
35
37
36
10
22
32
40
33
25
8
37
25
28
47
45
37
18
38
37
21
43
42
33
52
27
35
35
42
46
33
17
31
45
50
26
24
34
34
45
21
24
32
36
19
26
34
32
25
30
36
24
32
30
38
36
46
36
41
24
46
43
43
26
34
16
30
31
30
32
32
28
32
44
26
23
29
32
44
26
37
19
18
57
39
44
37
19
29
48
37
35
43
27
41
16
37
54
43
22
45
23
30
21
9
15
14
28
28
28
45
26
32
22
5
36
6
31
22
31
45
24
52
37
36
50
47
38
40
41
25
46
20
26
29
42
21
36
37
14
9
26
12
21
21
15
27
13
36
21
27
10
15
22
23
25
21
31
41
47
30
34
47
40
26
29
33
35
44
20
21
37
24
31
45
23
43
37
30
24
36
17
30
25
26
26
47
39
43
34
19
30
30
36
31
28
46
36
43
30
26
6
33
14
34
16
45
48
12
21
13
13
34
32
35
21
5
17
39
41
41
12
13
20
24
17
21
17
16
33
15
30
14
19
14
11
18
6
36
35
24
27
26
11
40
19
31
37
40
31
13
32
10
16
15
15
7
16
19
19
14
40
23
32
37
17
32
21
43
27
42
30
34
31
32
31
30
29
28
20
28
20
11
13
15
28
29
27
51
30
44
32
25
21
32
30
15
17
22
26
