rls
18
29
19
35
34
23
17
29
27
18
24
14
43
22
15
26
36
19
8
15
31
18
30
37
26
23
24
17
16
11
21
30
14
18
17
22
17
16
23
26
12
14
18
16
19
18
20
15
22
24
16
33
18
14
11
26
14
7
16
31
14
18
17
42
19
35
45
38
18
32
43
32
49
51
48
20
26
26
19
31
4
14
4
11
10
13
11
18
21
31
14
19
13
5
19
3
23
26
16
21
33
23
29
8
5
15
11
23
20
14
12
32
38
16
13
12
13
17
31
11
19
18
19
34
17
9
13
6
18
21
41
14
40
22
19
12
9
18
21
17
31
14
18
31
18
20
23
16
18
20
17
27
17
25
16
23
19
18
19
19
24
19
21
21
28
17
11
4
23
21
21
17
32
40
20
20
38
49
34
19
15
29
44
35
35
20
18
40
29
34
18
15
