rls
42
47
33
26
28
22
22
24
14
45
28
42
13
28
40
43
38
39
30
31
29
39
43
25
23
17
38
34
36
43
40
32
21
26
34
33
19
39
17
40
19
45
45
43
41
51
44
46
37
57
56
21
54
43
57
30
50
30
40
27
25
33
31
39
50
34
38
42
20
57
32
40
29
44
45
42
46
26
38
44
32
18
8
24
27
28
14
33
18
18
27
22
39
35
30
34
26
24
18
49
25
29
47
31
24
40
38
41
36
33
16
19
38
45
48
13
33
16
26
32
23
13
19
43
30
26
38
4
22
35
28
35
20
32
24
28
28
26
21
33
40
16
30
22
41
34
19
25
39
33
32
36
22
17
44
33
6
29
26
44
33
31
32
31
23
44
17
35
23
40
26
30
26
37
36
18
34
25
33
