rls
39
38
12
31
39
41
40
57
46
30
51
12
14
31
23
10
37
31
36
48
12
4
22
28
32
24
19
36
52
23
44
36
34
14
46
37
33
24
14
17
25
22
35
24
41
27
55
47
41
34
40
50
49
47
36
17
33
12
27
15
22
12
31
18
35
25
39
26
46
20
30
33
30
39
17
46
46
17
41
42
33
31
13
46
11
44
21
20
34
39
30
29
20
37
23
7
25
39
18
19
34
33
42
14
40
53
17
16
31
18
39
15
44
12
31
27
19
20
25
21
31
17
36
14
41
34
40
44
44
44
41
30
11
25
25
42
27
40
37
29
46
40
37
42
32
34
20
30
33
36
37
46
32
38
18
43
19
28
40
24
