rls
17
28
32
37
15
28
32
9
16
15
44
30
21
11
20
42
20
14
20
32
48
17
25
41
32
22
25
7
18
23
55
77
19
21
39
21
17
37
26
23
27
20
25
32
25
22
29
18
29
17
8
19
20
19
23
20
37
24
44
35
5
8
9
9
13
13
13
14
14
14
15
18
18
18
18
20
20
20
21
21
21
22
24
24
25
26
26
27
27
27
31
31
31
33
33
35
35
36
38
41
45
45
42
40
42
