rls
23
36
24
45
34
20
47
25
21
16
6
32
31
32
34
21
26
34
25
35
34
13
31
11
14
24
37
13
30
43
31
26
48
27
36
13
13
23
35
18
29
37
25
23
25
25
26
49
23
43
47
46
24
50
52
27
8
14
41
26
31
15
22
44
30
30
15
28
29
35
32
29
34
23
37
51
31
29
56
42
11
23
19
29
13
17
51
45
22
22
37
37
39
15
29
22
25
30
30
36
68
49
53
45
39
28
30
17
42
30
41
39
27
32
42
22
20
18
51
37
33
44
27
19
42
26
43
27
52
42
27
38
47
10
47
37
49
37
30
27
30
14
16
61
46
27
35
36
26
27
34
31
37
52
18
33
30
20
25
26
30
17
31
39
31
40
43
33
22
43
19
25
26
25
28
21
44
24
24
43
38
43
45
41
46
30
32
14
21
23
28
10
32
45
23
43
43
21
32
15
46
8
40
26
38
31
33
45
22
16
44
29
41
44
42
40
30
26
24
19
44
33
22
30
27
30
18
33
21
14
19
33
20
22
26
23
42
40
6
42
35
34
40
27
12
14
28
15
42
30
19
28
33
34
25
32
21
