rls
36
42
40
48
43
33
23
42
22
34
6
47
33
38
33
32
27
47
39
32
4
17
41
31
37
16
31
26
26
35
42
21
22
16
31
45
17
15
35
16
23
39
27
38
20
17
23
21
23
17
40
44
25
26
32
23
34
14
33
26
45
42
23
16
28
37
21
30
34
39
32
27
14
10
19
37
51
28
33
22
25
11
10
24
23
30
31
20
21
29
40
27
42
43
22
44
31
55
31
49
24
16
22
35
35
