rls
16
16
20
33
12
30
36
33
38
20
38
15
11
17
20
17
12
31
23
13
21
46
20
24
28
28
31
54
44
36
17
39
18
29
25
38
40
50
37
23
49
22
31
20
40
11
20
19
20
7
13
26
20
24
32
16
43
15
22
48
24
26
27
33
42
36
40
19
37
31
26
21
37
18
33
25
35
34
24
16
43
43
16
29
41
16
21
38
34
34
14
35
42
20
39
36
45
45
19
22
25
11
8
40
15
17
31
36
34
22
14
25
20
29
30
39
27
19
9
10
25
35
13
21
4
21
15
21
15
10
15
17
18
33
20
42
13
14
21
40
23
16
25
14
21
24
42
26
10
27
20
18
30
19
35
26
22
20
15
14
19
37
19
21
22
27
15
27
17
23
20
26
39
33
30
39
37
22
35
33
19
20
35
18
39
28
32
16
22
39
25
19
9
11
20
39
41
20
18
20
17
16
18
21
19
36
24
26
14
32
15
20
13
14
21
20
16
19
19
28
17
28
30
24
29
23
23
16
33
18
32
19
34
24
17
37
24
12
15
15
22
19
23
26
25
27
23
24
29
29
15
22
17
16
25
23
21
23
26
22
26
17
24
14
28
28
26
32
26
26
23
26
27
18
24
25
23
25
28
27
33
20
11
22
20
29
22
39
40
40
12
21
17
24
23
27
24
35
41
27
24
40
18
16
29
11
20
9
14
25
19
43
23
18
26
8
21
25
35
45
