rls
3
2
1
1
4
6
4
4
9
10
8
7
4
4
1
8
4
4
2
3
17
7
3
6
11
1
4
7
13
7
12
2
9
5
5
3
11
3
5
1
23
10
25
33
20
24
24
29
5
20
17
25
16
20
18
21
26
25
26
16
19
28
17
24
22
21
22
30
20
21
26
8
16
23
22
17
17
21
16
17
29
24
28
29
17
28
16
21
31
17
21
13
26
33
15
20
21
16
21
22
36
36
7
27
20
18
26
40
26
15
14
20
17
34
4
27
33
38
27
6
30
16
14
5
5
28
15
33
24
20
33
24
38
12
29
25
25
18
24
17
35
13
38
23
23
17
23
35
36
15
30
13
34
17
11
39
24
7
19
17
19
25
8
22
25
9
13
11
5
3
4
13
8
7
11
14
18
18
10
4
6
10
13
6
14
8
16
12
3
13
13
17
7
3
16
17
20
14
6
5
9
13
8
10
