rls
35
30
35
24
21
10
27
12
22
16
35
20
22
26
11
14
12
17
20
10
15
31
22
20
14
36
18
17
21
29
31
23
26
15
18
30
24
17
17
21
26
21
36
27
19
51
33
6
6
15
21
15
31
30
30
24
17
26
19
20
16
31
14
21
14
38
31
25
28
33
28
9
20
33
25
1
34
30
40
34
35
8
39
26
19
12
38
6
13
9
34
3
38
30
23
29
33
31
7
30
17
21
19
27
15
38
6
25
36
30
4
5
33
24
28
34
21
25
31
