rls
16
35
50
43
39
4
42
34
8
31
43
12
33
38
23
21
11
40
25
44
39
30
31
25
36
32
14
36
37
32
51
56
35
29
47
33
41
44
55
37
26
52
29
55
30
17
47
32
11
38
26
33
6
50
20
40
28
52
21
16
34
47
30
28
31
21
48
38
26
38
27
43
52
37
37
60
45
10
32
30
42
51
50
35
45
51
46
41
43
42
33
41
49
45
44
39
25
37
42
28
57
45
50
45
19
35
46
45
26
19
36
39
24
57
39
34
42
33
39
44
44
39
22
42
36
55
20
23
35
33
37
33
43
30
30
37
24
33
27
33
23
50
27
40
41
36
48
60
48
45
43
48
27
53
35
33
49
54
41
21
46
46
41
54
51
40
10
33
40
38
44
33
44
39
25
32
48
22
36
36
30
36
16
52
25
20
20
45
22
34
29
23
50
28
36
25
38
45
47
46
30
56
14
38
17
49
34
31
32
24
52
50
15
25
53
36
49
33
44
28
