rls
7
6
1
3
4
7
2
1
1
3
4
2
1
1
6
1
6
5
1
2
8
13
1
12
4
2
2
6
1
4
2
3
3
3
2
5
3
7
21
17
6
3
2
3
6
3
3
14
21
4
2
9
18
3
2
14
4
2
5
1
10
35
2
1
2
3
3
3
1
2
2
1
1
1
2
2
1
1
1
2
4
1
1
2
2
1
1
1
4
2
1
1
7
3
2
1
2
5
14
1
7
6
22
3
2
6
9
2
2
2
3
4
1
21
4
1
22
4
15
3
4
2
2
3
2
3
12
4
5
2
14
4
3
5
5
4
7
5
2
2
3
3
2
3
2
3
1
3
3
2
2
2
2
22
52
24
41
63
27
13
9
58
24
12
19
42
11
18
28
20
45
29
7
2
24
2
2
4
3
1
2
3
7
1
2
1
4
1
14
2
10
5
52
25
51
46
52
41
48
50
41
40
67
39
60
45
34
48
24
18
19
16
5
6
3
7
4
7
19
25
7
22
11
6
5
26
6
5
3
18
5
8
6
35
3
7
3
6
5
6
5
4
7
3
6
4
5
8
8
4
4
6
8
9
7
5
6
7
4
27
18
10
7
8
3
6
19
30
22
4
6
13
11
10
5
4
4
20
6
5
19
25
7
13
15
13
7
11
35
19
3
9
18
17
14
5
12
11
6
17
9
3
19
18
15
6
5
9
17
5
16
13
6
21
7
17
16
16
6
13
11
18
24
10
19
19
18
8
16
23
19
24
17
35
11
6
17
5
5
30
6
16
28
17
7
25
16
32
23
3
23
30
1
4
4
5
18
4
10
5
6
4
5
2
10
1
7
2
1
4
5
5
9
6
2
6
5
3
9
8
11
4
3
9
4
3
2
14
8
2
2
7
28
17
25
15
1
12
19
12
5
1
20
3
18
29
17
17
11
6
10
2
20
26
36
8
31
15
33
11
31
9
3
3
8
19
23
17
9
6
11
29
7
6
2
12
8
16
4
26
24
29
1
29
24
5
10
28
9
16
11
7
22
16
5
16
12
8
4
22
27
7
15
