rls
9
11
9
1
4
1
8
6
4
1
1
4
3
1
6
6
2
2
1
3
4
1
2
1
1
1
6
1
2
5
2
2
4
1
1
9
7
7
2
1
10
21
8
18
8
3
22
6
7
4
2
27
3
1
7
20
1
11
7
6
1
12
5
8
6
9
3
6
10
7
7
18
15
6
5
1
5
5
8
1
1
15
1
2
3
9
1
3
4
1
13
15
3
3
12
3
15
2
3
4
2
10
13
8
1
18
6
4
3
27
12
3
6
30
3
21
13
18
17
8
