rls
32
25
47
28
47
18
25
15
34
56
37
54
27
6
30
19
34
40
34
14
21
20
17
27
46
45
21
8
13
29
21
35
36
32
38
9
12
21
21
44
60
29
21
22
34
54
20
24
53
29
60
53
32
25
65
29
37
24
31
30
24
22
59
27
42
45
29
22
22
18
66
27
24
47
33
33
45
15
24
21
58
12
21
12
21
18
36
23
24
44
46
25
56
29
30
26
36
48
53
20
39
21
44
30
25
43
58
60
51
10
31
43
34
19
32
23
39
22
39
32
31
30
49
48
50
25
14
25
67
49
62
65
13
15
28
39
29
54
25
45
29
20
38
38
24
17
31
27
19
45
29
27
55
39
77
39
17
34
41
33
