rls
49
26
23
22
36
41
34
27
26
15
20
34
21
18
23
36
14
42
43
27
22
35
15
32
41
26
25
11
33
34
13
24
43
11
11
28
30
34
19
30
37
31
20
34
18
29
46
34
22
27
28
5
19
32
28
33
17
17
27
18
9
17
21
26
16
21
29
25
31
23
2
19
26
32
31
18
26
17
22
32
40
33
29
38
36
36
30
43
28
35
51
22
33
27
25
17
32
29
34
31
23
30
24
31
49
29
36
38
39
49
31
48
28
39
34
28
31
23
34
16
54
27
47
39
2
17
14
6
20
29
20
24
21
48
35
21
24
33
29
19
35
39
19
35
40
38
38
35
25
34
29
28
29
30
31
25
22
37
36
38
24
29
41
37
8
29
34
32
20
23
26
15
32
26
28
19
41
57
28
31
29
30
52
22
21
29
26
28
25
30
28
48
28
23
29
25
31
21
40
22
