rls
49
50
53
51
45
37
48
48
16
36
51
43
40
36
13
42
33
18
28
20
54
49
46
38
32
40
48
15
46
45
43
6
45
39
47
50
41
48
22
52
16
32
11
23
35
25
16
17
22
11
21
25
11
29
25
21
26
22
23
22
19
25
28
21
15
39
17
19
14
34
19
31
19
27
9
18
20
31
35
33
31
34
27
36
26
17
35
36
7
13
32
51
32
32
31
31
26
27
47
36
31
36
21
24
39
34
27
32
26
31
24
14
24
16
35
37
24
53
36
30
48
60
40
32
53
56
24
29
33
33
36
28
25
28
50
20
49
30
42
25
44
37
35
6
41
15
52
63
34
44
29
57
44
38
30
35
29
39
10
30
64
37
33
62
37
41
54
48
63
16
22
58
59
22
40
47
29
57
46
57
58
27
61
30
62
37
37
52
56
45
61
55
40
24
43
26
53
35
38
49
