rls
34
14
24
34
36
21
16
30
25
47
36
28
34
20
30
35
35
14
29
39
43
10
28
37
37
22
22
29
26
28
31
26
25
45
37
37
23
16
26
16
15
26
37
38
26
28
26
23
9
33
29
19
25
36
22
25
13
27
29
28
28
34
23
35
47
18
21
33
30
26
25
29
46
48
40
15
38
17
27
41
41
37
48
26
33
32
25
17
20
43
25
34
45
44
40
37
29
16
29
43
42
37
25
22
19
25
19
46
40
20
5
8
47
21
21
33
13
12
28
22
24
30
27
11
2
40
34
47
48
36
43
31
51
23
53
22
37
18
26
28
18
47
44
22
11
42
17
38
26
21
35
52
38
43
42
15
28
42
38
15
43
36
18
13
36
25
12
27
14
21
14
30
25
30
27
32
16
26
22
40
8
22
50
18
8
21
28
26
15
42
23
14
32
14
14
10
12
20
12
23
29
14
17
39
30
36
22
41
15
25
32
30
29
29
45
27
12
25
41
23
32
23
37
22
27
28
34
39
31
39
28
33
40
25
39
49
36
17
35
38
22
23
35
20
26
41
35
39
37
33
40
24
43
40
16
42
34
29
38
31
19
35
16
31
17
15
37
39
29
36
31
18
28
32
37
15
18
27
36
20
