rls
9
15
8
12
6
14
4
18
20
15
5
12
12
7
13
14
9
11
10
8
10
13
23
14
13
20
26
5
12
13
11
16
11
20
15
8
18
11
21
11
15
33
20
12
12
19
17
19
16
21
13
14
14
12
19
17
8
14
7
12
21
12
17
3
8
20
18
17
10
18
17
14
8
16
16
12
13
13
14
19
19
24
18
31
49
19
44
21
17
7
15
17
7
19
15
17
17
9
19
15
23
14
6
16
16
21
27
18
21
7
18
14
19
17
20
9
8
21
21
18
21
5
2
20
27
12
16
22
20
13
20
22
30
19
29
13
20
17
14
16
13
15
13
19
19
16
13
15
15
16
18
10
9
14
12
15
10
16
13
17
39
23
47
22
29
27
30
20
19
32
16
17
13
19
34
8
14
32
18
15
15
28
17
26
35
15
13
46
16
36
4
37
11
22
28
32
17
17
20
23
9
12
14
15
16
9
8
22
11
21
15
12
10
10
23
9
18
12
10
9
15
7
9
6
10
25
18
18
14
11
21
9
13
9
23
16
5
10
16
